customer_id,credit_score,age,balance,estimated_salary,country,gender,tenure,products_number,credit_card,active_member,churn
15604119,850,35,110349.82,126355.8,Spain,Male,d7,f0,g0,h0,j0
15766667,717,36,102989.83,49185.57,Spain,Male,d2,f1,g0,h1,j0
15669290,603,38,59360.77,191457.06,France,Male,d8,f0,g1,h1,j0
15636912,678,38,124483.53,126253.31,Spain,Male,d3,f0,g1,h0,j0
15681220,503,37,0.0,97893.32,France,Female,d8,f1,g1,h1,j0
15799422,535,40,0.0,27689.77,France,Female,d8,f0,g1,h1,j0
15586517,647,32,97041.16,23132.73,France,Male,d5,f0,g1,h1,j0
15748649,644,40,93183.19,73882.49,France,Male,d8,f0,g1,h0,j0
15626806,668,32,0.0,40652.33,France,Female,d2,f1,g1,h1,j0
15581440,724,48,110463.25,80552.11,Germany,Female,d6,f1,g1,h1,j1
15634772,682,59,122661.39,84803.76,Spain,Female,d0,f0,g0,h1,j0
15797919,773,37,103195.2,178268.36,Spain,Male,d2,f1,g1,h0,j0
15635364,618,49,44301.43,89729.3,France,Female,d9,f2,g1,h1,j1
15788676,539,38,71460.67,10074.05,Spain,Male,d8,f1,g1,h1,j0
15601012,802,60,92887.06,39473.63,France,Female,d3,f0,g1,h0,j1
15737792,818,31,186796.37,178252.63,France,Female,d1,f0,g0,h0,j0
15658148,657,38,0.0,185827.74,France,Male,d7,f1,g1,h0,j0
15738191,577,25,0.0,124508.29,France,Male,d3,f1,g0,h1,j0
15663164,663,49,116150.65,84358.71,Germany,Male,d7,f2,g1,h1,j1
15701522,711,29,0.0,3234.8,France,Female,d9,f1,g0,h1,j0
15615624,605,28,0.0,159508.52,France,Female,d6,f1,g0,h0,j0
15693817,539,28,0.0,48382.4,Spain,Male,d5,f1,g1,h0,j0
15593900,705,38,189443.72,106648.58,France,Male,d1,f0,g0,h1,j0
15744127,641,37,0.0,3939.87,France,Female,d2,f1,g1,h0,j0
15636872,585,32,144705.87,171482.56,France,Female,d8,f1,g0,h0,j0
15697045,726,35,0.0,100556.98,Spain,Female,d9,f1,g0,h1,j0
15614893,689,38,0.0,82709.8,Spain,Male,d2,f0,g1,h1,j0
15694644,455,43,0.0,81250.79,Spain,Female,d6,f0,g1,h1,j0
15737735,683,40,95053.1,116816.54,Spain,Male,d4,f0,g1,h1,j1
15577913,651,32,144581.96,87609.5,France,Female,d8,f0,g1,h1,j0
15619653,666,47,0.0,35046.97,France,Male,d2,f0,g1,h0,j1
15767474,481,57,0.0,169719.35,France,Female,d9,f2,g1,h1,j1
15680752,675,49,0.0,80496.71,France,Female,d0,f0,g1,h1,j1
15662662,573,30,0.0,66190.21,France,Female,d6,f1,g1,h0,j0
15768449,634,37,51582.5,184312.88,France,Female,d7,f1,g1,h1,j0
15774316,630,37,0.0,82647.65,France,Male,d6,f1,g1,h1,j0
15594917,676,34,63095.01,40645.81,France,Female,d1,f0,g1,h1,j0
15697270,608,27,153325.1,199953.33,Spain,Male,d4,f0,g1,h1,j0
15581295,617,45,0.0,143298.06,Spain,Female,d1,f0,g1,h0,j0
15675964,672,45,0.0,92027.69,France,Female,d9,f0,g1,h1,j1
15586183,561,35,0.0,59981.62,France,Female,d5,f1,g1,h0,j0
15593778,779,29,46388.16,127939.26,France,Female,d3,f2,g1,h0,j1
15776985,652,36,112518.71,110421.31,France,Female,d6,f1,g0,h1,j0
15784000,715,34,102277.52,177852.57,Germany,Female,d9,f0,g0,h0,j1
15659651,531,31,117052.82,118508.09,Germany,Female,d7,f0,g1,h0,j1
15678412,645,45,85325.93,22558.74,France,Female,d8,f0,g0,h0,j0
15756472,804,25,108396.67,128276.95,France,Male,d7,f0,g1,h0,j0
15735688,753,31,106596.29,91305.77,France,Female,d6,f0,g0,h0,j0
15657105,726,36,0.0,195192.4,Spain,Male,d2,f0,g1,h0,j0
15809320,845,52,0.0,31726.76,Spain,Female,d0,f0,g1,h0,j1
15737194,635,33,0.0,122949.71,France,Female,d5,f1,g1,h0,j0
15642570,675,35,0.0,29062.25,Spain,Male,d8,f1,g1,h0,j0
15677310,761,62,98854.34,86920.97,Germany,Male,d5,f0,g0,h0,j1
15609977,587,47,71026.77,57962.41,France,Male,d6,f0,g1,h0,j0
15589076,737,36,0.0,188670.9,France,Male,d9,f0,g0,h1,j1
15753248,611,28,0.0,25395.83,France,Male,d2,f1,g0,h0,j0
15650322,701,34,105588.66,74694.41,France,Female,d3,f0,g0,h1,j0
15612615,616,37,0.0,86242.18,France,Female,d6,f1,g1,h0,j0
15694321,619,28,0.0,53394.12,France,Female,d3,f1,g1,h0,j0
15616270,620,42,106920.91,119747.08,Spain,Male,d4,f0,g0,h1,j0
15598521,580,33,131647.01,79775.19,Germany,Female,d7,f1,g0,h0,j0
15623471,607,38,98205.77,176318.27,Germany,Male,d3,f0,g1,h0,j0
15675360,427,33,0.0,13858.95,France,Male,d8,f0,g1,h1,j0
15677871,687,38,122570.87,35608.88,France,Male,d9,f0,g1,h1,j0
15744553,444,34,144318.97,112668.06,France,Male,d2,f0,g1,h0,j0
15607746,573,36,0.0,56905.38,France,Female,d1,f0,g1,h1,j0
15635141,598,59,118210.42,60192.14,Germany,Male,d8,f1,g0,h0,j1
15633531,717,76,138489.66,68400.14,France,Female,d9,f0,g1,h1,j0
15576156,710,28,0.0,48426.98,Spain,Female,d6,f0,g1,h0,j0
15778959,606,36,0.0,155641.46,France,Female,d10,f1,g0,h1,j0
15624510,696,52,139781.06,27445.4,France,Male,d6,f0,g1,h0,j1
15571415,805,56,151802.29,46791.09,Germany,Male,d6,f0,g1,h0,j1
15631603,813,32,122889.88,26476.18,France,Male,d1,f0,g1,h1,j0
15758477,547,32,0.0,132002.83,France,Female,d2,f1,g1,h0,j0
15644005,571,33,0.0,77519.62,France,Female,d9,f1,g0,h1,j0
15778936,701,33,147510.34,190611.92,France,Male,d9,f0,g1,h0,j0
15723886,767,20,119714.25,150135.38,Germany,Male,d3,f1,g0,h1,j0
15751524,677,36,68806.84,33075.24,Germany,Female,d10,f0,g1,h0,j0
15608886,679,33,0.0,69608.48,France,Female,d1,f1,g0,h0,j0
15631063,710,33,0.0,72945.32,France,Female,d2,f1,g1,h0,j0
15622230,705,35,0.0,66331.01,France,Female,d3,f1,g0,h1,j0
15614813,777,46,107362.8,487.3,Germany,Female,d0,f0,g1,h0,j0
15706232,595,52,0.0,106340.66,France,Male,d9,f0,g1,h1,j1
15771139,578,34,147487.23,66680.77,Germany,Male,d8,f1,g1,h0,j0
15617617,811,39,0.0,177519.39,Spain,Male,d7,f1,g1,h1,j0
15571917,771,38,137657.71,72985.61,Germany,Female,d5,f1,g1,h0,j0
15659568,850,31,121237.65,31022.56,Spain,Female,d3,f0,g1,h1,j0
15725835,785,32,124493.03,52583.79,Germany,Female,d3,f1,g0,h1,j1
15635775,781,33,89276.48,6959.0,France,Male,d3,f0,g1,h0,j0
15667438,675,38,104016.88,22068.83,France,Female,d1,f0,g0,h0,j1
15693637,556,30,0.0,186648.19,France,Female,d7,f1,g1,h1,j0
15786789,725,29,0.0,190776.83,France,Female,d6,f1,g1,h1,j0
15628904,733,35,102918.38,45959.86,Spain,Male,d8,f0,g1,h1,j0
15756277,850,43,92244.83,54949.73,Germany,Female,d8,f1,g1,h0,j0
15671104,637,43,172196.23,104769.96,Spain,Male,d3,f0,g1,h1,j0
15688251,767,43,76408.85,77837.63,France,Male,d1,f1,g1,h0,j0
15799211,708,32,187487.63,120115.5,Spain,Female,d8,f0,g1,h1,j0
15666711,586,46,0.0,131553.82,France,Female,d0,f2,g0,h1,j1
15697606,637,21,125712.2,175072.47,France,Female,d10,f0,g0,h0,j0
15680197,701,41,0.0,146257.77,France,Male,d10,f1,g1,h1,j0
15678317,603,46,0.0,59563.49,France,Male,d2,f1,g1,h1,j0
15576680,736,29,0.0,51705.01,France,Male,d4,f1,g0,h0,j0
15623536,646,39,154439.86,171519.06,Germany,Male,d0,f0,g1,h0,j0
15575492,828,41,0.0,171378.77,France,Female,d7,f1,g1,h0,j0
15616240,530,37,0.0,164844.37,Spain,Male,d4,f1,g1,h1,j0
15600583,633,31,0.0,48606.71,France,Male,d1,f0,g1,h0,j0
15744691,755,29,0.0,4733.94,France,Female,d3,f2,g1,h0,j0
15676895,547,39,74596.15,85746.52,Germany,Female,d6,f2,g1,h1,j1
15804201,457,42,126772.57,126106.4,Germany,Male,d4,f0,g0,h1,j0
15640106,613,40,124339.9,193309.58,France,Male,d7,f0,g0,h0,j0
15630920,724,34,154485.74,78560.64,France,Male,d2,f1,g0,h0,j0
15787322,788,41,0.0,25571.37,France,Female,d6,f0,g1,h1,j0
15611905,513,31,174853.46,84238.63,Spain,Female,d5,f0,g1,h0,j0
15632503,563,32,148326.09,191604.27,France,Female,d0,f0,g1,h0,j1
15719898,556,36,154872.08,32044.64,France,Male,d7,f1,g1,h1,j0
15628963,601,43,141859.12,111249.62,Germany,Male,d3,f1,g1,h1,j0
15733597,669,41,150219.41,107839.03,France,Female,d0,f1,g0,h0,j0
15576641,733,40,125725.02,50783.1,Germany,Male,d5,f1,g1,h1,j0
15662152,552,38,134105.01,57850.1,France,Female,d9,f0,g0,h0,j0
15788224,669,45,123949.75,110881.56,Germany,Male,d1,f0,g0,h0,j0
15703588,665,25,153611.83,35321.65,Germany,Male,d5,f1,g1,h0,j0
15657396,806,31,0.0,140168.36,France,Male,d9,f1,g0,h1,j0
15645766,634,25,0.0,8227.91,Spain,Male,d9,f1,g1,h1,j0
15591433,674,43,85957.88,8757.39,Germany,Male,d8,f1,g1,h0,j0
15570932,666,43,137780.74,119100.05,France,Male,d7,f1,g1,h1,j1
15650266,679,39,146186.28,193974.47,Germany,Male,d2,f1,g1,h1,j0
15680224,687,26,0.0,32909.13,France,Female,d6,f1,g1,h1,j0
15669606,690,33,0.0,138017.68,France,Male,d5,f1,g1,h0,j0
15686812,692,44,0.0,159069.37,Spain,Female,d8,f0,g0,h1,j0
15800295,644,34,112746.54,141230.07,Germany,Male,d9,f1,g0,h0,j0
15675522,628,30,132351.29,74169.13,Germany,Female,d9,f1,g1,h1,j0
15700601,561,34,78829.53,12148.2,France,Male,d1,f0,g1,h1,j0
15772995,529,30,116295.29,75285.47,France,Male,d2,f0,g1,h0,j0
15672875,584,32,40172.91,137439.34,Germany,Male,d8,f0,g1,h1,j0
15709354,521,41,0.0,113089.43,France,Female,d2,f1,g1,h1,j0
15575438,613,42,115076.06,79323.61,France,Male,d7,f0,g1,h1,j0
15796813,493,54,167831.88,150159.95,France,Male,d3,f1,g1,h0,j1
15783025,723,37,94661.53,121239.65,Germany,Male,d3,f1,g1,h0,j0
15770811,519,36,0.0,145562.4,France,Male,d9,f1,g0,h1,j0
15610226,614,27,106414.57,77500.81,France,Female,d9,f1,g0,h0,j0
15767821,528,31,102016.72,80181.12,France,Male,d6,f1,g0,h0,j0
15593976,578,31,102088.68,187866.21,Germany,Female,d5,f3,g0,h0,j1
15780128,705,33,144427.96,113845.19,France,Male,d3,f1,g1,h0,j0
15650313,632,65,129472.33,85179.48,Germany,Male,d6,f0,g1,h1,j0
15646609,748,33,142645.43,69132.66,France,Male,d1,f0,g0,h0,j0
15591766,607,25,121166.89,115288.24,Spain,Female,d4,f0,g0,h1,j0
15788218,549,24,0.0,14406.41,Spain,Female,d9,f1,g1,h1,j0
15602500,850,38,146343.98,103902.11,Spain,Male,d1,f0,g0,h1,j0
15701176,663,26,141462.13,440.2,France,Male,d5,f0,g1,h0,j0
15602929,728,37,0.0,4539.38,Spain,Female,d4,f0,g0,h0,j0
15605020,651,45,165901.59,23054.51,France,Male,d2,f1,g1,h0,j1
15636520,692,27,125547.53,7900.46,France,Male,d1,f0,g0,h0,j0
15579345,775,74,161371.5,134869.93,Germany,Female,d0,f0,g1,h1,j0
15736717,602,31,155271.83,179446.31,France,Male,d7,f0,g1,h1,j0
15655952,550,47,0.0,97057.28,France,Male,d2,f1,g1,h1,j0
15577018,684,26,114035.39,96885.19,Germany,Female,d2,f0,g0,h0,j0
15713599,728,30,114835.43,37662.49,France,Male,d10,f0,g0,h1,j0
15781034,796,67,0.0,54871.02,Spain,Male,d5,f1,g0,h1,j0
15723950,684,40,70291.02,115468.84,Spain,Male,d2,f0,g1,h1,j1
15682834,715,35,40169.88,199857.47,Spain,Female,d4,f1,g1,h1,j0
15667417,572,33,68193.72,19998.31,France,Male,d9,f0,g1,h0,j0
15762984,648,35,0.0,122899.01,Spain,Male,d7,f1,g0,h0,j0
15587299,567,48,0.0,55362.45,France,Female,d3,f0,g1,h0,j0
15767954,635,28,81623.67,156791.36,Germany,Female,d3,f1,g1,h1,j0
15685346,736,26,135889.13,165692.03,Spain,Female,d4,f0,g1,h1,j0
15730830,752,30,0.0,104991.28,France,Female,d3,f1,g1,h1,j0
15813741,549,25,193858.2,21600.11,Spain,Male,d6,f0,g0,h1,j0
15763747,732,36,0.0,60830.24,France,Male,d7,f1,g1,h1,j0
15808674,616,45,128352.59,144000.59,Germany,Female,d6,f2,g1,h1,j1
15608653,521,34,70731.07,20243.97,Spain,Female,d7,f0,g1,h1,j1
15760924,575,41,100062.39,126307.25,Spain,Male,d2,f0,g0,h0,j0
15806081,608,48,127924.25,32202.61,Germany,Female,d2,f1,g1,h0,j0
15767681,470,34,0.0,89013.67,Spain,Male,d9,f1,g0,h1,j0
15651352,529,38,0.0,146388.85,France,Female,d2,f0,g1,h0,j1
15699598,723,20,0.0,140385.33,France,Female,d4,f1,g1,h1,j0
15651740,525,30,0.0,149195.44,Spain,Female,d5,f1,g0,h1,j0
15803689,647,51,119741.77,54954.51,Germany,Female,d1,f1,g0,h0,j1
15735106,647,28,149594.02,102325.19,Spain,Male,d6,f1,g1,h0,j0
15753831,642,32,100433.8,39768.59,Spain,Male,d7,f0,g1,h1,j0
15723613,623,28,0.0,41227.67,France,Female,d4,f1,g1,h0,j0
15807524,569,44,0.0,134394.78,France,Female,d4,f1,g0,h0,j0
15643439,537,47,0.0,25482.62,France,Male,d10,f1,g0,h1,j0
15583212,600,43,134022.06,194764.83,France,Female,d5,f0,g1,h0,j0
15569641,692,41,130701.29,59354.24,Germany,Female,d8,f0,g1,h0,j1
15741275,623,57,71481.79,84421.34,France,Female,d7,f1,g1,h1,j0
15724269,670,25,0.0,144723.38,France,Male,d7,f1,g1,h1,j0
15742272,669,44,96418.09,131609.48,France,Female,d8,f0,g0,h0,j1
15648064,649,33,0.0,2010.98,France,Male,d2,f1,g1,h0,j0
15639265,714,54,126113.28,112777.38,France,Male,d7,f0,g1,h0,j0
15742028,602,35,0.0,31050.02,France,Female,d5,f1,g1,h0,j0
15771442,633,40,150578.0,34670.62,France,Male,d4,f0,g0,h1,j1
15692463,799,28,142253.65,45042.56,Spain,Female,d3,f0,g1,h0,j0
15641773,580,45,179334.83,169303.65,Germany,Male,d2,f1,g1,h1,j0
15635277,605,47,142643.54,189310.27,Spain,Male,d7,f0,g1,h0,j0
15752312,551,49,150777.72,135757.27,Spain,Male,d1,f1,g1,h1,j0
15695174,654,29,132954.64,146715.07,France,Male,d4,f0,g1,h1,j0
15597309,749,36,0.0,80134.65,Spain,Male,d7,f1,g0,h0,j0
15592461,603,26,109166.37,92840.67,Germany,Male,d4,f0,g1,h1,j0
15573284,579,45,0.0,11514.39,France,Female,d2,f1,g0,h0,j0
15644765,689,26,120727.97,149073.88,Germany,Male,d4,f0,g0,h1,j0
15790113,609,71,113317.1,108258.22,Germany,Female,d6,f0,g1,h0,j1
15603830,600,36,0.0,143635.36,Spain,Male,d4,f1,g1,h0,j0
15659031,630,36,126598.99,134407.93,France,Female,d8,f1,g1,h1,j0
15644356,682,47,134032.01,144290.97,Spain,Female,d10,f0,g1,h0,j0
15599024,506,32,0.0,182692.8,Spain,Male,d8,f1,g0,h1,j0
15811985,530,44,0.0,55893.37,Spain,Male,d6,f1,g0,h0,j0
15625524,512,40,0.0,146457.83,France,Male,d5,f1,g1,h1,j0
15567147,802,40,0.0,81908.09,Spain,Male,d4,f1,g1,h1,j0
15590810,638,41,144326.09,73979.85,Germany,Female,d9,f0,g1,h0,j1
15754796,487,46,135070.58,44244.49,Germany,Female,d4,f1,g1,h1,j1
15623630,634,56,116251.24,42429.88,Germany,Female,d3,f0,g0,h1,j1
15684921,792,25,142862.21,130639.01,Spain,Male,d8,f0,g1,h1,j0
15660840,723,30,124119.54,162198.32,France,Male,d3,f0,g1,h0,j0
15615473,646,33,0.0,198208.0,France,Female,d2,f1,g0,h0,j0
15804864,670,27,79336.61,26170.08,France,Female,d5,f0,g1,h1,j0
15762762,648,45,118886.55,51636.7,Germany,Female,d5,f0,g0,h0,j0
15651674,438,54,0.0,191763.07,Spain,Female,d2,f0,g0,h0,j1
15596797,643,43,0.0,145764.4,Spain,Male,d1,f1,g1,h1,j0
15597467,606,71,0.0,169741.96,France,Female,d8,f1,g1,h1,j0
15756148,765,45,91549.78,47139.44,Spain,Male,d2,f0,g1,h1,j0
15624596,534,23,104822.45,160176.47,France,Female,d5,f0,g0,h1,j0
15574068,504,56,104217.3,55857.48,Germany,Male,d9,f0,g0,h0,j1
15636592,651,35,181821.96,36923.67,France,Male,d0,f1,g0,h1,j1
15722350,627,37,147361.57,133031.96,Germany,Female,d7,f0,g1,h1,j0
15674149,599,36,128960.21,40318.33,Germany,Male,d3,f1,g1,h1,j0
15802466,534,53,0.0,80619.17,France,Female,d7,f1,g1,h1,j0
15757777,636,35,0.0,23129.46,France,Female,d2,f1,g1,h1,j0
15780359,643,25,115142.9,148098.95,Germany,Male,d4,f0,g1,h1,j0
15582591,615,59,155766.05,110275.17,Spain,Male,d4,f0,g1,h1,j0
15795586,478,35,92474.05,178626.07,France,Male,d1,f0,g1,h0,j0
15750466,790,42,85839.62,198182.73,Germany,Male,d1,f0,g1,h0,j0
15671139,694,39,107042.74,102284.2,Spain,Male,d0,f0,g1,h1,j0
15642022,621,34,0.0,47972.65,Spain,Male,d8,f0,g0,h0,j0
15739123,737,50,127552.85,4225.11,Germany,Male,d4,f1,g1,h0,j0
15813022,531,70,0.0,99503.19,Spain,Male,d1,f1,g0,h0,j0
15640454,693,40,120711.73,27345.18,Germany,Male,d0,f0,g0,h0,j1
15588456,658,40,143566.12,189607.71,France,Female,d5,f0,g1,h1,j0
15681081,545,47,0.0,38970.14,Spain,Female,d5,f1,g1,h1,j0
15597265,660,38,0.0,146585.53,France,Male,d7,f1,g0,h1,j0
15773876,655,34,0.0,159638.77,France,Female,d3,f1,g1,h0,j0
15571002,706,44,129605.99,69865.49,France,Female,d4,f0,g0,h0,j0
15656613,646,34,131283.11,130500.65,France,Female,d3,f0,g0,h0,j0
15613017,586,32,149814.54,31830.06,Germany,Male,d1,f0,g1,h0,j0
15653050,719,76,95052.29,176244.87,Germany,Female,d10,f0,g1,h0,j0
15716164,501,41,144260.5,172114.67,France,Female,d3,f0,g1,h0,j0
15763544,673,47,0.0,108762.16,France,Male,d1,f1,g0,h0,j0
15762803,509,31,0.0,15360.91,France,Male,d3,f1,g1,h0,j0
15656263,764,29,0.0,65868.28,Spain,Male,d5,f1,g1,h0,j0
15596013,694,58,143212.22,102628.56,Germany,Female,d1,f0,g0,h0,j1
15571958,489,40,221532.8,171867.08,Spain,Male,d3,f0,g1,h0,j0
15609011,480,47,75408.33,25887.89,Spain,Male,d8,f0,g1,h0,j1
15754526,699,36,147137.74,33687.9,Germany,Male,d6,f0,g1,h1,j0
15803750,750,33,161801.47,153288.97,Spain,Female,d3,f0,g0,h1,j1
15685576,527,36,0.0,102280.29,Spain,Female,d6,f1,g1,h1,j0
15649992,681,65,134714.7,190419.81,Spain,Male,d7,f1,g0,h1,j0
15727811,661,47,109493.62,188324.01,Germany,Female,d0,f0,g0,h0,j1
15597536,576,45,133618.01,135244.87,Spain,Male,d5,f0,g0,h0,j0
15577170,532,60,76705.87,13889.73,France,Male,d5,f1,g0,h1,j0
15729515,782,36,148795.17,195681.43,France,Male,d1,f1,g1,h1,j0
15749119,710,31,0.0,112289.06,France,Female,d3,f1,g1,h1,j0
15612140,721,46,137933.39,67976.57,Spain,Female,d7,f0,g1,h1,j0
15596136,637,36,166939.88,72504.76,France,Female,d9,f0,g1,h1,j0
15595657,649,40,95001.33,123202.99,Germany,Male,d4,f0,g0,h1,j0
15779627,573,31,134644.19,70381.49,Germany,Male,d0,f0,g1,h1,j0
15725355,439,43,0.0,104889.3,France,Female,d8,f0,g0,h1,j0
15752300,607,47,148826.32,79450.61,Germany,Male,d4,f0,g1,h1,j0
15570912,728,32,127772.1,152643.48,Germany,Female,d9,f1,g1,h1,j0
15608109,710,58,170113.0,10494.64,Germany,Male,d7,f1,g0,h1,j0
15806709,609,33,94126.67,93718.16,Germany,Male,d6,f0,g0,h0,j0
15646558,611,51,122874.74,149648.45,Spain,Male,d1,f0,g1,h1,j0
15646521,634,36,0.0,143960.72,Spain,Female,d1,f0,g1,h1,j0
15693737,627,30,79871.02,129826.89,Germany,Female,d4,f1,g1,h0,j0
15726720,480,40,0.0,170332.67,France,Female,d7,f0,g1,h0,j1
15776780,608,59,0.0,70649.64,France,Male,d1,f0,g1,h0,j1
15669293,517,37,113308.84,31517.16,France,Male,d5,f0,g0,h1,j0
15607993,625,52,79468.96,84606.03,France,Female,d2,f0,g1,h1,j0
15616172,838,31,0.0,8222.96,France,Male,d2,f1,g1,h0,j0
15749905,698,47,0.0,50213.81,Spain,Female,d6,f0,g1,h0,j1
15782879,656,40,0.0,180553.48,France,Male,d2,f1,g1,h1,j0
15766552,643,37,0.0,142454.77,France,Male,d6,f1,g0,h0,j0
15569624,671,31,105864.6,145567.34,Germany,Female,d6,f1,g1,h0,j0
15654760,811,40,101514.89,121765.0,France,Male,d1,f0,g1,h1,j0
15630641,846,37,127103.97,41516.44,France,Female,d6,f0,g1,h1,j0
15796496,631,31,137687.72,190067.12,France,Female,d8,f0,g1,h0,j0
15603883,818,36,0.0,8037.03,France,Male,d4,f1,g1,h1,j0
15808386,721,45,138523.2,59604.45,Germany,Female,d7,f0,g0,h0,j1
15593897,650,25,160599.06,28391.52,Spain,Male,d7,f1,g1,h1,j0
15657829,806,30,168078.83,85028.36,Germany,Male,d8,f0,g1,h0,j1
15676810,561,31,81480.27,65234.6,France,Female,d1,f1,g1,h1,j0
15748856,664,32,107209.73,112340.2,France,Male,d10,f0,g1,h1,j0
15755731,635,53,117005.55,123646.57,Germany,Male,d8,f0,g0,h1,j1
15663939,523,35,138782.76,186118.93,Germany,Male,d8,f0,g1,h1,j0
15709846,840,39,94968.97,84487.62,France,Female,d1,f0,g1,h0,j0
15593973,663,33,122528.18,196260.3,Spain,Female,d8,f0,g1,h0,j0
15591047,519,47,157296.02,147278.43,Spain,Female,d6,f1,g0,h0,j1
15730657,548,41,82596.8,55672.09,France,Female,d4,f0,g0,h1,j0
15681274,726,56,105473.74,46044.7,Spain,Female,d2,f0,g1,h1,j0
15721719,743,42,77002.2,80428.42,France,Male,d7,f1,g1,h1,j0
15710543,629,46,130666.2,161125.67,France,Male,d1,f0,g1,h1,j1
15765192,564,26,84006.88,183490.99,France,Male,d7,f1,g0,h0,j0
15666767,508,35,86893.28,59374.82,France,Male,d1,f0,g0,h0,j0
15729435,623,40,0.0,66119.07,France,Male,d6,f1,g1,h1,j0
15642824,826,56,174506.1,161802.82,Spain,Female,d8,f1,g0,h1,j1
15749345,468,22,76318.64,194783.12,France,Female,d1,f0,g1,h1,j0
15727198,689,28,64808.32,78591.15,Germany,Female,d2,f1,g0,h0,j0
15789484,751,36,169831.46,27758.36,Germany,Female,d6,f1,g1,h1,j0
15781347,600,41,0.0,91193.65,France,Female,d1,f1,g1,h1,j0
15796115,689,40,78119.59,119259.34,Germany,Female,d4,f3,g1,h0,j1
15621423,736,42,117280.23,41921.06,France,Female,d7,f2,g0,h0,j1
15570360,641,35,0.0,125986.18,France,Female,d4,f1,g0,h0,j0
15587835,850,41,136416.82,57844.26,France,Male,d3,f0,g0,h1,j0
15664681,584,35,114321.28,15959.01,France,Female,d2,f1,g0,h0,j0
15660524,572,54,97382.53,195771.95,Germany,Female,d9,f0,g1,h1,j0
15752139,682,36,72373.62,36895.99,Germany,Male,d5,f1,g1,h0,j0
15593782,816,38,130878.75,71905.77,Germany,Female,d5,f2,g1,h0,j1
15787229,761,34,0.0,61251.25,Spain,Female,d2,f1,g1,h0,j0
15660611,748,39,0.0,123998.52,Spain,Male,d3,f1,g1,h1,j0
15633043,545,39,0.0,38410.74,Spain,Female,d6,f0,g0,h0,j1
15741652,600,37,177657.35,77142.32,Spain,Male,d8,f0,g1,h1,j0
15793116,502,40,117304.29,196278.32,Germany,Female,d7,f0,g0,h0,j0
15731246,628,40,0.0,103832.58,Spain,Male,d10,f1,g1,h0,j0
15592854,705,25,113736.27,196864.61,France,Male,d3,f0,g0,h1,j0
15639590,758,30,141581.08,156249.06,France,Female,d3,f0,g1,h0,j0
15618581,668,25,0.0,135112.09,Spain,Male,d8,f1,g1,h1,j0
15686917,789,40,0.0,137402.27,Spain,Female,d4,f1,g1,h0,j0
15597131,415,32,145807.59,3064.65,France,Male,d5,f0,g1,h1,j0
15651280,742,35,136857.0,84509.57,Germany,Male,d5,f0,g0,h0,j0
15771997,791,31,75499.24,22184.14,France,Female,d10,f0,g1,h0,j0
15638730,711,21,82844.33,1408.68,France,Female,d0,f1,g0,h1,j0
15698028,506,41,0.0,31766.3,France,Female,d1,f1,g1,h0,j0
15805671,648,32,0.0,117323.31,France,Male,d0,f0,g0,h1,j0
15671390,690,36,0.0,55902.93,Spain,Male,d10,f1,g1,h0,j0
15697546,570,36,0.0,92118.75,France,Female,d3,f1,g1,h0,j0
15704581,595,34,87967.42,156309.52,Germany,Male,d2,f1,g0,h1,j0
15684010,640,74,116800.25,34130.43,Germany,Female,d2,f0,g1,h1,j0
15632446,667,24,0.0,180329.83,France,Male,d4,f1,g0,h0,j0
15780677,717,59,0.0,170528.63,France,Female,d4,f1,g1,h1,j0
15603914,614,40,0.0,20339.79,France,Male,d6,f0,g1,h1,j1
15713644,686,22,0.0,158974.45,Spain,Male,d5,f1,g1,h0,j0
15747980,737,38,146282.79,198516.2,Spain,Male,d6,f1,g1,h0,j0
15732476,600,27,0.0,125698.97,France,Female,d3,f1,g0,h1,j0
15803538,695,56,0.0,187734.49,Spain,Male,d1,f2,g1,h0,j1
15658504,584,62,137727.34,121102.9,Germany,Female,d9,f1,g0,h1,j0
15683363,540,39,0.0,108419.41,Spain,Male,d1,f0,g0,h1,j0
15580914,478,48,83287.05,44147.95,Spain,Male,d0,f1,g0,h1,j1
15741643,777,35,122917.69,76169.68,Germany,Male,d7,f0,g1,h1,j0
15624170,639,38,81550.94,118974.77,France,Female,d4,f1,g0,h1,j0
15647800,850,34,101266.51,33501.98,France,Female,d6,f0,g1,h0,j0
15771668,578,59,185966.64,9445.42,France,Male,d10,f0,g0,h0,j1
15679283,694,33,129731.64,178123.86,France,Female,d4,f1,g1,h0,j0
15626491,655,45,57327.04,47349.0,France,Female,d7,f0,g0,h1,j0
15662100,850,44,128605.32,171096.2,Germany,Female,d5,f0,g0,h1,j0
15614635,582,52,151457.88,40893.61,France,Male,d2,f0,g0,h1,j0
15625586,717,35,0.0,167573.06,France,Male,d4,f0,g1,h1,j0
15698786,819,39,133102.92,27046.46,France,Female,d9,f0,g1,h0,j1
15614220,750,22,0.0,105125.65,France,Male,d5,f1,g0,h1,j0
15672905,679,40,0.0,163757.29,Spain,Female,d7,f1,g1,h1,j0
15801904,677,28,143988.0,8755.69,Germany,Male,d0,f1,g1,h0,j1
15613630,775,52,109922.61,96823.32,France,Male,d8,f0,g1,h1,j1
15813640,642,40,0.0,10712.82,France,Female,d7,f1,g1,h0,j0
15804142,670,57,175575.95,99061.75,Spain,Female,d3,f1,g1,h0,j1
