customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15808831,669,France,Male,29,d7,0.0,f1,g1,h1,138145.62,j0
15812241,438,Germany,Male,59,d7,127197.14,f0,g1,h0,51565.98,j1
15680370,492,France,Male,39,d7,0.0,f1,g0,h1,71323.23,j0
15780561,622,France,Female,39,d9,83456.79,f1,g0,h0,38882.34,j0
15800784,645,France,Male,42,d4,98298.18,f0,g1,h1,676.06,j0
15715796,728,France,Male,37,d0,0.0,f1,g1,h1,72203.8,j0
15605375,651,France,Male,35,d2,86911.8,f0,g1,h0,174094.24,j0
15621520,783,Germany,Female,42,d2,139707.28,f0,g1,h0,2150.22,j0
15665460,732,Spain,Female,67,d1,0.0,f1,g1,h1,177783.04,j0
15801152,553,Spain,Female,39,d1,142876.98,f1,g1,h0,44363.42,j0
15756425,660,France,Male,30,d7,146301.31,f0,g0,h0,96847.91,j0
15674328,670,France,Female,40,d3,47364.45,f0,g1,h1,148579.43,j1
15742404,718,France,Male,38,d7,0.0,f1,g1,h0,38308.34,j0
15757140,787,France,Male,51,d0,58137.08,f0,g0,h1,142538.31,j0
15570051,775,Germany,Female,38,d6,179886.41,f1,g0,h0,153122.58,j0
15669175,479,Germany,Male,24,d6,107637.97,f1,g0,h1,169505.83,j0
15790324,660,France,Female,20,d6,167685.56,f0,g1,h0,57929.9,j0
15691119,721,Germany,Male,68,d4,136525.99,f0,g0,h0,175399.14,j0
15743478,659,Germany,Male,39,d8,52106.33,f1,g1,h1,107964.36,j0
15707007,743,France,Female,39,d8,0.0,f0,g1,h0,94263.44,j0
15572547,670,France,Female,45,d9,104930.38,f0,g1,h0,155921.81,j1
15567063,766,Germany,Female,34,d6,106434.94,f0,g0,h1,137995.66,j1
15689633,845,Spain,Female,38,d2,112803.92,f0,g1,h0,179631.85,j0
15720637,710,Germany,Female,46,d10,120530.34,f0,g1,h0,166586.99,j1
15616859,602,Germany,Female,43,d2,113641.49,f3,g1,h0,115116.35,j1
15766166,604,Spain,Male,43,d2,145081.72,f0,g1,h1,23881.62,j0
15617655,564,Spain,Female,35,d9,0.0,f1,g1,h1,105837.38,j0
15623450,637,Germany,Female,27,d7,135842.89,f0,g1,h1,101418.05,j0
15796612,527,France,Female,31,d1,112203.25,f0,g1,h0,182266.01,j0
15795963,687,France,Male,34,d7,129895.19,f0,g0,h1,28698.17,j0
15781598,756,Germany,Male,41,d6,149049.92,f0,g0,h1,50422.36,j1
15691871,503,Germany,Male,42,d9,153279.39,f0,g1,h1,151336.96,j0
15740345,657,Spain,Male,42,d5,41473.33,f0,g1,h0,112979.6,j1
15662626,666,France,Female,40,d2,0.0,f1,g0,h0,36371.27,j0
15596575,615,Germany,Male,39,d5,113193.51,f1,g1,h1,52166.25,j0
15657321,712,Germany,Male,27,d8,113174.21,f1,g1,h0,147261.58,j0
15575955,764,France,Female,24,d0,0.0,f1,g1,h0,88724.49,j0
15743893,471,France,Male,42,d3,164951.56,f0,g1,h0,190531.77,j0
15697270,608,Spain,Male,27,d4,153325.1,f0,g1,h1,199953.33,j0
15644356,682,Spain,Female,47,d10,134032.01,f0,g1,h0,144290.97,j0
15677586,587,Germany,Female,32,d3,125445.04,f1,g1,h1,130514.78,j0
15571261,714,Germany,Female,35,d6,126077.43,f1,g1,h1,53954.24,j0
15698758,630,Spain,Female,31,d1,0.0,f1,g1,h1,169802.73,j0
15787014,648,Germany,Female,28,d8,90371.09,f0,g1,h1,146851.73,j0
15739857,785,France,Female,40,d3,0.0,f1,g1,h1,96832.82,j0
15774630,601,Germany,Female,47,d1,142802.02,f0,g1,h1,57553.02,j0
15805523,717,France,Female,28,d1,90537.16,f0,g0,h1,74800.99,j0
15749557,707,France,Female,44,d6,0.0,f1,g1,h1,192542.17,j0
15681180,771,France,Female,23,d7,156123.73,f0,g1,h0,72990.62,j0
15742028,602,France,Female,35,d5,0.0,f1,g1,h0,31050.02,j0
15686463,626,France,Male,38,d7,141074.59,f0,g1,h0,52795.56,j1
15654379,588,Spain,Male,59,d4,0.0,f1,g1,h1,27435.41,j0
15783629,616,Germany,Female,42,d6,117899.95,f1,g0,h0,150266.81,j0
15751193,621,Spain,Male,33,d4,0.0,f1,g1,h1,40299.23,j0
15724099,674,France,Male,26,d6,166257.96,f0,g1,h1,149369.41,j0
15568429,633,Spain,Female,46,d3,0.0,f1,g1,h0,120250.58,j0
15648967,698,Germany,Female,64,d1,169362.43,f0,g1,h0,84760.32,j1
15664498,508,France,Male,26,d7,205962.0,f0,g1,h0,156424.4,j0
15779522,736,France,Female,24,d0,0.0,f1,g1,h0,109355.73,j1
15583850,672,Germany,Male,68,d0,126061.51,f1,g1,h1,184936.77,j0
15696539,613,France,Female,21,d7,105627.95,f0,g1,h1,36560.51,j0
15760121,712,France,Male,32,d9,100606.02,f0,g1,h0,165693.06,j0
15628279,624,France,Female,38,d3,0.0,f1,g1,h1,163666.85,j0
15766163,676,France,Male,38,d1,0.0,f1,g0,h1,35644.79,j0
15566467,683,Germany,Female,32,d0,138171.1,f1,g1,h1,188203.58,j0
15639049,489,France,Female,31,d7,139395.08,f0,g0,h1,6120.84,j0
15736413,739,France,Male,29,d1,0.0,f1,g1,h1,164484.78,j0
15634815,701,France,Female,37,d3,0.0,f1,g1,h1,164268.28,j0
15716381,666,Germany,Female,50,d7,109062.28,f0,g1,h1,140136.1,j1
15708162,565,Germany,Female,40,d1,89994.71,f1,g0,h1,121084.27,j0
15569364,666,France,Male,36,d3,0.0,f1,g1,h0,35156.54,j0
15791191,633,France,Male,59,d2,103996.74,f0,g1,h1,103159.11,j0
15621205,578,France,Male,34,d4,175111.11,f0,g1,h1,74858.3,j0
15704788,812,Spain,Female,49,d8,66079.45,f1,g0,h0,91556.57,j1
15775756,809,Germany,Male,33,d8,148055.74,f0,g0,h0,199203.21,j0
15641312,615,France,Male,36,d6,0.0,f0,g1,h1,27011.8,j1
15782531,684,Spain,Female,31,d8,0.0,f1,g1,h0,188637.05,j0
15724428,544,France,Male,40,d8,0.0,f1,g1,h0,61581.2,j0
15743617,713,Germany,Male,47,d1,95994.98,f0,g1,h0,197529.23,j0
15585839,633,France,Male,37,d2,0.0,f1,g1,h0,182258.17,j0
15658158,672,Germany,Female,23,d10,110741.56,f0,g1,h0,80778.5,j0
15637678,661,France,Male,35,d5,0.0,f0,g1,h0,155394.52,j0
15701809,749,Spain,Female,28,d3,0.0,f0,g1,h0,3408.7,j0
15676937,635,Spain,Female,32,d8,0.0,f1,g1,h1,19367.98,j1
15778975,850,Germany,Female,70,d1,96947.58,f2,g1,h0,62282.99,j1
15710375,641,France,Male,41,d6,0.0,f1,g1,h0,65396.79,j0
15579914,633,Germany,Male,30,d2,109786.82,f1,g1,h1,139712.81,j0
15595160,413,Spain,Male,35,d2,0.0,f1,g1,h1,60972.84,j0
15595391,538,France,Male,31,d1,0.0,f1,g1,h0,1375.46,j0
15630363,437,France,Female,39,d0,102721.49,f0,g0,h0,22191.82,j0
15692443,612,Spain,Male,33,d5,69478.57,f0,g1,h0,8973.67,j1
15593795,516,Germany,Female,53,d1,156674.2,f0,g1,h0,118502.34,j1
15642824,826,Spain,Female,56,d8,174506.1,f1,g0,h1,161802.82,j1
15683524,660,Germany,Female,23,d6,166070.48,f1,g0,h0,90494.72,j0
15713532,646,Germany,Female,29,d4,105957.44,f0,g1,h0,15470.91,j0
15719827,767,France,Male,36,d3,0.0,f0,g0,h0,65147.27,j0
15578435,640,France,Male,40,d8,110340.68,f0,g1,h1,157886.6,j0
15723028,778,France,Male,33,d1,0.0,f1,g1,h0,85439.73,j0
15595609,679,Germany,Male,52,d9,135870.01,f1,g0,h0,54038.62,j0
15622443,549,France,Male,31,d4,0.0,f1,g0,h1,25684.85,j0
15579112,598,France,Male,47,d2,0.0,f1,g1,h1,186116.54,j0
15648479,655,France,Female,45,d0,0.0,f1,g1,h0,166830.71,j0
15659234,494,France,Male,30,d3,85704.95,f0,g0,h1,27886.06,j0
15811970,653,France,Female,42,d1,0.0,f1,g1,h1,5768.32,j0
15774192,539,Germany,Female,38,d8,105435.74,f0,g0,h0,80575.44,j1
15595136,645,France,Female,37,d1,0.0,f1,g1,h1,68987.55,j0
15630580,751,Germany,Male,34,d9,108513.25,f1,g1,h1,27097.82,j0
15660646,528,France,Male,35,d3,156687.1,f0,g1,h0,199320.77,j0
15614365,696,Germany,Male,31,d3,150604.52,f0,g0,h0,5566.6,j0
15776128,716,France,Female,44,d6,155114.9,f0,g0,h0,133871.83,j0
15787035,602,France,Female,35,d8,0.0,f1,g1,h1,152843.53,j0
15792646,647,Spain,Female,64,d1,91216.0,f0,g1,h1,41800.18,j0
15726832,850,Germany,Male,61,d3,141784.02,f0,g1,h1,92053.75,j0
15773260,590,France,Female,32,d0,127763.24,f0,g1,h0,100717.54,j0
15624437,825,Spain,Female,32,d1,0.0,f1,g1,h1,42935.15,j0
15717138,850,Spain,Male,31,d6,82613.56,f1,g1,h0,149170.92,j0
15657317,789,France,Female,32,d7,69423.52,f0,g1,h0,107499.39,j0
15626948,701,France,Female,42,d6,86167.82,f0,g1,h0,153342.38,j0
15758901,713,Spain,Female,47,d1,0.0,f0,g1,h0,107825.08,j1
15777759,570,France,Male,30,d2,131406.56,f0,g1,h1,47952.45,j0
15773322,536,Germany,Female,44,d4,121898.82,f0,g0,h0,131007.18,j0
15697318,771,Germany,Male,32,d9,77487.2,f0,g0,h0,33143.04,j0
15678916,512,France,Female,75,d2,0.0,f0,g1,h0,123304.62,j0
15632118,698,Spain,Male,45,d5,164450.94,f0,g1,h0,141970.02,j1
15788118,656,France,Male,33,d7,138705.02,f1,g1,h0,37136.15,j0
15788930,761,Spain,Male,37,d7,132730.17,f0,g1,h0,199293.01,j0
15628583,709,France,Female,30,d5,0.0,f1,g0,h1,161388.22,j0
15635177,597,Spain,Female,66,d3,0.0,f0,g1,h1,70532.53,j0
15587690,592,France,Male,28,d2,116498.22,f0,g1,h0,144290.25,j0
15627630,599,France,Female,41,d1,0.0,f1,g1,h0,96069.82,j0
15610930,572,Germany,Female,35,d1,139979.07,f0,g1,h0,185662.84,j0
15657747,611,Germany,Female,43,d9,127216.31,f1,g0,h1,17913.25,j0
15568006,634,France,Female,45,d2,0.0,f3,g1,h0,101039.53,j1
15751748,666,France,Male,51,d2,148222.65,f0,g0,h0,156953.54,j1
15722212,696,France,Female,41,d8,0.0,f1,g0,h0,28276.83,j0
15658670,669,France,Female,38,d8,0.0,f1,g1,h0,84049.16,j0
15761654,726,Spain,Male,30,d8,134152.29,f0,g1,h1,147822.44,j0
15812210,497,Germany,Female,32,d8,111537.23,f3,g1,h1,9497.99,j1
15787051,750,Spain,Female,39,d7,119565.92,f0,g1,h0,87067.73,j0
15642991,850,Spain,Female,29,d7,0.0,f1,g1,h0,23237.25,j0
15713769,617,Spain,Male,38,d7,0.0,f0,g1,h1,27239.28,j0
15605826,652,Germany,Male,46,d10,121063.8,f2,g1,h0,151481.86,j1
15648898,560,Spain,Female,27,d7,124995.98,f0,g1,h1,114669.79,j0
15705309,629,Spain,Male,39,d5,0.0,f1,g0,h0,116748.14,j0
15734202,660,Germany,Female,52,d4,86891.84,f0,g1,h0,90877.76,j0
15658852,676,France,Male,38,d8,0.0,f1,g1,h1,133692.88,j0
15612633,581,Spain,Male,43,d9,78022.61,f0,g0,h1,30662.91,j0
15604818,798,France,Male,34,d9,154495.79,f0,g1,h0,191395.88,j0
15593900,705,France,Male,38,d1,189443.72,f0,g0,h1,106648.58,j0
15624995,714,Spain,Female,31,d6,152926.6,f0,g1,h1,50899.91,j0
15570087,664,France,Female,44,d8,142989.69,f0,g1,h1,115452.51,j1
15802617,697,Germany,Male,43,d7,115371.94,f1,g1,h0,64139.1,j0
15656029,609,France,Male,37,d6,0.0,f1,g0,h1,22030.72,j0
15739194,548,Spain,Male,38,d0,178056.54,f1,g1,h0,38434.73,j0
15607275,850,Spain,Male,39,d6,206014.94,f1,g0,h1,42774.84,j1
15629475,656,France,Male,41,d2,0.0,f1,g1,h0,158973.77,j0
15635034,727,Germany,Male,37,d9,101191.83,f0,g1,h1,34551.35,j1
15756333,642,France,Female,55,d7,0.0,f1,g1,h1,101515.76,j0
15777436,710,Spain,Female,31,d5,0.0,f1,g1,h0,9561.73,j0
15676835,710,Spain,Male,33,d1,0.0,f1,g1,h0,168313.17,j0
15574206,718,France,Female,37,d7,0.0,f1,g1,h1,55100.09,j0
15613017,586,Germany,Male,32,d1,149814.54,f0,g1,h0,31830.06,j0
15815131,617,Spain,Female,36,d7,115617.24,f0,g1,h1,71519.4,j0
15585455,630,France,Male,28,d9,0.0,f1,g0,h0,32599.35,j0
15692929,791,Germany,Female,42,d10,113657.41,f1,g0,h1,139946.68,j1
15758081,673,Spain,Male,39,d8,138160.0,f0,g1,h1,110468.51,j0
15667476,477,Germany,Female,36,d3,117700.86,f0,g0,h0,74042.0,j0
15738248,662,France,Female,37,d5,0.0,f1,g1,h0,151871.84,j0
15672152,850,Germany,Male,37,d9,122506.38,f0,g0,h1,199693.84,j1
15673372,635,France,Female,58,d1,0.0,f0,g1,h1,58907.08,j1
15587611,537,France,Male,59,d9,0.0,f1,g0,h0,103799.77,j1
15803415,579,France,Female,39,d3,166501.17,f1,g1,h0,93835.64,j0
15715673,651,Spain,Female,46,d4,89743.05,f0,g1,h0,156425.57,j1
15655648,610,France,Female,25,d2,0.0,f1,g1,h0,123723.83,j0
15763613,581,France,Male,30,d1,0.0,f1,g1,h0,199464.08,j0
15660385,592,France,Male,39,d7,0.0,f1,g1,h0,83084.33,j0
15733261,688,Spain,Female,35,d6,0.0,f0,g1,h0,25488.43,j1
15796231,681,France,Female,18,d1,98894.39,f0,g1,h1,9596.4,j0
15624866,658,Germany,Male,37,d3,168735.74,f1,g0,h0,70370.24,j0
15623730,792,France,Male,34,d1,0.0,f0,g0,h1,86330.32,j0
15668248,528,Germany,Female,62,d7,133201.17,f0,g0,h0,168507.68,j1
15694518,624,Spain,Female,36,d0,0.0,f1,g1,h0,111605.9,j0
15638028,562,Germany,Male,31,d4,127237.25,f1,g0,h1,143317.42,j0
15795895,678,Germany,Male,36,d1,117864.85,f1,g1,h0,27619.06,j0
15694376,705,Germany,Female,64,d3,153469.26,f2,g0,h0,146573.66,j1
15669204,650,Germany,Male,23,d4,93911.3,f1,g1,h0,69055.45,j0
15773779,593,Spain,Female,46,d2,76597.79,f0,g1,h1,54453.72,j0
15580682,652,France,Female,40,d4,79927.36,f1,g1,h1,33524.6,j0
15768530,554,Spain,Female,27,d4,0.0,f1,g1,h1,135083.73,j0
15672875,584,Germany,Male,32,d8,40172.91,f0,g1,h1,137439.34,j0
15617082,516,France,Male,33,d7,115195.58,f0,g1,h1,11205.5,j0
15760514,789,Germany,Female,43,d9,116644.29,f1,g1,h1,60176.1,j0
15761775,598,Germany,Male,20,d8,180293.84,f1,g1,h1,29552.7,j0
15799964,669,Germany,Female,30,d7,139872.81,f0,g1,h0,188795.85,j0
15693906,645,France,Female,24,d3,34547.82,f0,g1,h1,11638.17,j0
15739514,659,France,Female,32,d9,0.0,f1,g1,h1,93155.75,j0
15756926,833,Germany,Male,29,d1,96462.25,f1,g0,h1,48986.18,j0
15770984,697,Spain,Female,40,d7,130334.35,f1,g0,h1,116951.1,j0
15703979,580,Germany,Male,39,d3,119688.81,f0,g1,h0,137041.26,j0
15801821,691,France,Male,38,d1,0.0,f1,g0,h0,44653.5,j0
15711028,534,France,Male,52,d1,0.0,f2,g1,h1,104035.41,j1
15791842,478,France,Female,32,d6,71187.24,f0,g1,h1,110593.62,j0
15746127,572,France,Female,47,d2,0.0,f1,g1,h0,36099.7,j0
15663625,501,France,Male,37,d4,0.0,f1,g0,h0,12470.3,j0
15604891,624,Spain,Female,38,d8,0.0,f1,g1,h0,95403.41,j0
15589666,595,France,Female,39,d9,136422.41,f0,g1,h1,151757.81,j0
15627881,603,France,Male,30,d8,0.0,f1,g1,h1,47536.46,j0
15664895,602,France,Female,25,d0,0.0,f1,g1,h1,101274.17,j0
15676094,500,France,Female,34,d6,0.0,f0,g1,h1,140268.45,j0
15761720,422,France,Male,41,d6,153238.88,f0,g1,h0,11663.09,j0
15611961,615,France,Male,35,d7,0.0,f1,g1,h0,150784.29,j0
15680167,635,France,Female,78,d6,47536.4,f0,g1,h1,119400.08,j0
15762543,711,France,Female,32,d1,0.0,f1,g1,h0,126188.42,j0
15658475,834,France,Male,36,d8,142882.49,f0,g1,h0,89983.02,j1
15779743,633,France,Female,44,d7,0.0,f1,g1,h0,29761.29,j0
15661532,650,France,Female,31,d1,160566.11,f1,g0,h0,27073.81,j0
15782360,743,Germany,Male,65,d2,131935.51,f0,g1,h1,96399.67,j1
15767908,567,France,Male,38,d6,127678.8,f1,g0,h0,45422.89,j0
15677105,706,Germany,Female,46,d4,105214.58,f0,g1,h0,108699.59,j1
15641474,638,France,Male,46,d9,139859.54,f0,g1,h0,38967.29,j0
15624451,641,France,Female,38,d3,0.0,f1,g1,h0,116466.19,j0
15577985,574,France,Female,34,d5,112324.45,f1,g1,h1,17993.43,j0
15571666,642,Germany,Male,30,d8,134497.27,f0,g0,h0,43250.54,j0
15783691,722,Spain,Female,35,d1,120171.58,f0,g1,h0,125240.8,j0
15671172,623,France,Male,23,d1,106012.2,f1,g0,h1,191415.94,j0
15731760,681,France,Male,25,d5,0.0,f0,g0,h1,90860.97,j0
15585599,530,France,Female,34,d8,0.0,f1,g0,h1,141872.52,j0
15784958,797,France,Female,55,d10,0.0,f3,g1,h1,49418.87,j1
15734524,653,France,Male,51,d3,0.0,f0,g1,h0,170426.65,j1
15614103,850,Germany,Male,42,d8,119839.69,f0,g0,h1,51016.02,j1
15794895,581,Spain,Male,34,d1,0.0,f1,g0,h1,81175.25,j0
15772381,589,Germany,Male,38,d8,92219.21,f0,g1,h0,99106.97,j0
15710553,555,Germany,Male,48,d3,142055.41,f1,g0,h1,79134.78,j0
15649292,748,France,Female,49,d7,29602.08,f0,g0,h0,163550.58,j1
15792565,745,France,Female,46,d7,0.0,f1,g1,h1,67769.94,j0
15718245,730,France,Male,34,d1,0.0,f1,g1,h1,126592.01,j0
15703117,565,France,Female,44,d1,0.0,f1,g0,h1,89602.81,j0
15758136,778,France,Male,37,d3,141803.77,f0,g0,h1,179421.84,j0
15799932,812,France,Male,24,d10,0.0,f1,g1,h1,156906.15,j0
15633516,526,France,Male,42,d1,0.0,f0,g0,h1,168486.02,j0
15622532,708,France,Female,47,d0,126589.12,f1,g0,h1,132730.07,j1
15798960,680,France,Male,33,d2,108393.35,f0,g0,h1,39057.67,j0
15698664,567,Spain,Male,43,d2,115643.58,f1,g0,h0,174606.35,j0
15703614,564,Spain,Male,48,d5,132876.23,f0,g1,h0,79259.77,j0
15699195,709,France,Female,24,d3,110949.41,f0,g1,h1,168515.61,j0
15710543,629,France,Male,46,d1,130666.2,f0,g1,h1,161125.67,j1
15695499,510,France,Female,45,d10,103821.47,f1,g0,h1,77878.62,j0
15622321,506,France,Female,32,d3,0.0,f0,g1,h1,80823.02,j0
15715744,605,France,Male,39,d7,0.0,f0,g0,h1,119348.28,j0
15788151,650,Spain,Male,32,d1,132187.73,f1,g1,h1,178331.36,j0
15687153,850,Germany,Male,49,d8,98649.55,f0,g1,h0,119174.88,j1
15684958,489,Germany,Male,38,d2,126444.08,f1,g1,h1,82662.73,j0
15706116,659,Germany,Female,30,d8,154159.51,f0,g1,h0,40441.1,j0
15740557,753,France,Female,43,d5,0.0,f1,g1,h0,109881.71,j0
15707291,477,Germany,Male,48,d8,129250.0,f1,g1,h1,157937.35,j0
15583353,610,Spain,Female,45,d3,0.0,f0,g1,h0,38276.84,j1
15761024,619,France,Female,33,d2,167733.51,f1,g1,h1,65222.48,j0
15630709,619,Germany,Female,31,d2,56116.3,f1,g0,h0,2181.94,j0
15639590,758,France,Female,30,d3,141581.08,f0,g1,h0,156249.06,j0
15659399,516,Germany,Male,50,d7,139675.07,f1,g1,h0,45591.23,j0
15567078,789,France,Female,27,d8,66201.96,f0,g1,h1,79458.12,j0
15696373,687,France,Female,44,d9,0.0,f1,g0,h0,103042.2,j1
15786617,485,Germany,Male,34,d3,133658.24,f0,g1,h0,70209.83,j0
15657449,446,Germany,Male,25,d3,136202.78,f0,g1,h0,176743.51,j0
15672594,597,France,Female,60,d0,131778.08,f0,g0,h0,10703.53,j1
15714240,712,Spain,Male,74,d5,0.0,f1,g0,h0,151425.82,j0
15782144,522,France,Female,34,d3,0.0,f1,g1,h1,3894.34,j0
15665008,805,Germany,Female,26,d8,42712.87,f1,g1,h1,28861.69,j0
15581733,781,France,Female,28,d4,0.0,f1,g1,h0,177703.15,j0
15751392,689,Spain,Female,57,d4,0.0,f1,g1,h0,136649.8,j1
15785815,670,Germany,Male,31,d1,142631.54,f1,g1,h1,175894.24,j0
15664214,670,France,Male,33,d2,141204.65,f1,g1,h0,76257.46,j0
15579996,524,Germany,Female,25,d7,131402.21,f0,g0,h0,193668.49,j0
15675252,734,Spain,Female,39,d3,92636.96,f1,g1,h1,125671.29,j0
15579617,489,France,Female,51,d3,0.0,f1,g0,h1,174098.28,j1
15593976,578,Germany,Female,31,d5,102088.68,f3,g0,h0,187866.21,j1
15716041,622,Spain,Male,39,d9,0.0,f1,g0,h1,100862.36,j0
15654489,843,France,Female,38,d8,134887.53,f0,g1,h1,10804.04,j0
15736302,687,France,Male,48,d4,0.0,f1,g1,h1,170893.85,j0
15805909,700,Spain,Male,28,d8,159900.38,f0,g0,h0,22698.56,j0
15572762,410,Germany,Female,50,d2,102278.79,f1,g1,h0,89822.48,j0
15724632,537,France,Female,41,d0,0.0,f1,g0,h1,175262.49,j0
15670416,780,France,Female,43,d0,0.0,f0,g0,h1,15705.27,j0
15749528,652,Spain,Male,58,d6,0.0,f1,g0,h1,170025.43,j0
15578783,620,Germany,Male,35,d0,76989.97,f0,g1,h1,17242.79,j0
15580719,697,France,Female,23,d10,0.0,f1,g1,h1,79734.23,j0
15656293,786,France,Male,35,d3,0.0,f1,g1,h0,92712.97,j0
15691875,850,Germany,Female,39,d5,114491.82,f0,g1,h0,99689.48,j0
15596870,749,Germany,Male,54,d3,144768.94,f0,g1,h0,93336.3,j1
15780770,445,France,Male,31,d7,145056.59,f0,g1,h1,175893.53,j0
15751491,443,Germany,Male,50,d3,117206.3,f0,g1,h0,42840.18,j1
15706200,637,Germany,Male,41,d2,138014.4,f1,g1,h0,140298.24,j0
15808674,616,Germany,Female,45,d6,128352.59,f2,g1,h1,144000.59,j1
15641411,756,France,Female,23,d1,112568.31,f0,g1,h1,113408.11,j0
15764661,644,France,Male,33,d2,0.0,f0,g1,h0,96420.58,j0
15689492,850,Germany,Male,41,d1,176958.46,f1,g0,h1,125806.3,j0
15602405,703,Germany,Female,38,d9,99167.54,f0,g1,h0,65720.92,j0
15610271,684,Spain,Female,42,d3,103210.27,f0,g1,h0,31002.03,j0
15791780,706,Germany,Female,48,d10,104478.12,f2,g0,h1,158248.71,j1
15589147,580,Spain,Male,61,d8,125921.37,f0,g1,h1,94677.83,j0
15756975,777,Spain,Female,35,d3,0.0,f1,g1,h1,17257.72,j0
15729582,676,Germany,Male,48,d3,80697.44,f0,g0,h0,101397.86,j0
15742971,708,France,Female,44,d2,161887.81,f1,g1,h0,84870.23,j0
15568046,809,France,Male,24,d7,109558.36,f0,g1,h0,183515.13,j0
15694890,588,France,Male,38,d1,124271.26,f0,g1,h0,75969.19,j0
15736963,623,France,Male,43,d1,0.0,f1,g1,h1,146379.3,j0
15646490,537,Spain,Male,42,d1,190569.23,f0,g0,h1,127154.8,j0
15607314,536,Spain,Male,53,d2,143923.96,f0,g1,h0,2019.78,j1
15576745,769,France,Male,48,d2,96542.16,f1,g0,h1,197885.72,j0
15669606,690,France,Male,33,d5,0.0,f1,g1,h0,138017.68,j0
15737832,771,Spain,Male,45,d0,139825.56,f0,g0,h0,170984.97,j1
15681990,497,Germany,Male,24,d6,111769.14,f1,g1,h0,55859.27,j0
15758050,622,Spain,Male,37,d4,0.0,f1,g1,h0,4459.5,j0
15787848,602,Spain,Male,30,d9,113672.18,f1,g0,h0,102135.92,j0
15713594,543,France,Female,32,d7,147256.86,f0,g1,h0,112771.95,j0
15588186,520,Spain,Male,45,d7,107023.03,f0,g1,h0,32903.93,j0
15786739,669,France,Male,37,d1,125529.55,f0,g1,h1,162260.93,j0
15699467,631,Spain,Female,41,d0,0.0,f0,g0,h0,87959.83,j0
15680706,537,Germany,Male,48,d4,131834.8,f0,g1,h0,166476.95,j1
15645717,732,France,Male,62,d2,0.0,f1,g1,h1,25438.87,j0
15748597,844,Spain,Male,56,d5,99529.7,f0,g0,h1,157230.06,j1
15773709,838,Spain,Male,35,d0,0.0,f1,g0,h1,197305.91,j0
15629787,652,France,Male,27,d10,107303.72,f1,g0,h0,44435.76,j0
15661007,660,France,Male,33,d0,72783.42,f0,g0,h0,181051.99,j0
15686812,692,Spain,Female,44,d8,0.0,f0,g0,h1,159069.37,j0
15754113,588,France,Female,35,d0,0.0,f1,g1,h1,155485.24,j0
15749489,533,Germany,Female,22,d10,115743.6,f0,g0,h0,43852.05,j0
15574352,850,France,Male,43,d4,161256.53,f0,g1,h1,140071.57,j0
15701281,511,France,Male,27,d8,0.0,f1,g1,h1,49089.36,j0
15811985,530,Spain,Male,44,d6,0.0,f1,g0,h0,55893.37,j0
15713505,554,France,Male,31,d1,0.0,f1,g0,h1,192660.55,j0
15685653,585,Germany,Female,40,d3,162261.01,f1,g1,h0,137028.51,j0
15758831,754,France,Male,39,d3,74896.33,f0,g0,h0,34430.16,j0
15618774,474,France,Male,54,d3,0.0,f0,g1,h0,108409.17,j1
15764448,837,Germany,Male,35,d0,144037.6,f0,g1,h0,145325.32,j0
15611024,567,France,Female,23,d9,93522.2,f0,g0,h1,81425.61,j0
15738220,800,Spain,Male,38,d1,0.0,f1,g1,h0,51553.43,j0
15805764,646,France,Male,18,d10,0.0,f1,g0,h1,52795.15,j0
15580487,627,Germany,Male,38,d8,106922.92,f1,g0,h1,84270.09,j0
15675787,505,France,Male,26,d8,112972.57,f0,g1,h0,145011.62,j0
15583580,566,Germany,Female,35,d1,123042.0,f0,g1,h0,66245.44,j1
15780654,619,Germany,Female,33,d3,100488.92,f1,g0,h1,36446.74,j0
15695034,757,France,Female,44,d4,123322.15,f0,g1,h0,137136.29,j0
15805671,648,France,Male,32,d0,0.0,f0,g0,h1,117323.31,j0
15790658,621,Spain,Male,42,d8,68683.68,f0,g1,h1,74157.71,j0
15578648,543,Germany,Male,49,d6,59532.18,f0,g1,h0,104253.56,j0
15734987,658,France,Female,43,d7,140260.36,f1,g1,h0,2748.72,j0
15721740,633,Germany,Male,50,d7,88302.65,f0,g1,h1,195937.16,j0
15641822,648,France,Female,19,d1,0.0,f1,g0,h1,22101.86,j0
15765650,501,Germany,Male,40,d5,114655.58,f0,g0,h0,126535.92,j0
15788556,683,France,Female,42,d4,148283.94,f0,g1,h1,44692.63,j1
15576550,619,Spain,Female,38,d1,0.0,f0,g1,h0,112442.63,j1
15622230,705,France,Female,35,d3,0.0,f1,g0,h1,66331.01,j0
15653937,638,Germany,Female,53,d1,123916.67,f0,g1,h0,16657.68,j1
15743538,710,France,Female,31,d1,0.0,f1,g1,h0,20081.3,j0
15591740,590,France,Female,54,d4,0.0,f1,g1,h1,93820.49,j1
15650086,725,France,Male,43,d2,165896.0,f1,g1,h0,130795.52,j0
15718773,638,France,Female,32,d0,0.0,f1,g1,h0,160129.99,j0
15615140,791,France,Male,36,d6,111168.97,f0,g1,h1,189969.91,j0
15644361,702,France,Female,40,d1,103549.24,f0,g0,h0,9712.52,j1
15774536,607,France,Female,32,d6,0.0,f1,g0,h0,196062.01,j0
