C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,label
123039364.0,1641.6000000000931,c2,1.0,970.0,13700.0,1.0,h4,970.0,0.0,1949.0,0.0,98106.0,47.515,-122.362,1570.0,10880.0,r0,s0,t2,300000.0
4055700345.0,6307.200000000186,c3,1.5,2240.0,28750.0,1.0,h6,1620.0,620.0,1956.0,0.0,98034.0,47.7137,-122.254,3200.0,23873.0,r0,s0,t2,497000.0
2155000480.0,31280.40000000014,c3,1.5,1350.0,9315.0,1.0,h5,1350.0,0.0,1968.0,0.0,98052.0,47.6587,-122.124,1840.0,9920.0,r0,s0,t2,499950.0
2206500430.0,5875.200000000186,c4,1.75,1710.0,10440.0,1.0,h5,1710.0,0.0,1955.0,0.0,98006.0,47.5756,-122.158,1480.0,10440.0,r0,s0,t3,525000.0
1862400541.0,26096.40000000014,c3,2.5,1810.0,1585.0,3.0,h5,1810.0,0.0,2014.0,0.0,98117.0,47.6957,-122.376,1560.0,1586.0,r0,s0,t2,579950.0
7349800780.0,8208.0,c2,1.75,1050.0,9800.0,1.5,h4,1050.0,0.0,1975.0,0.0,98019.0,47.7595,-121.473,1230.0,12726.0,r0,s0,t3,175000.0
600000152.0,2678.40000000014,c3,1.5,2030.0,8880.0,1.0,h5,1330.0,700.0,1963.0,0.0,98108.0,47.5586,-122.311,2140.0,5592.0,r0,s0,t2,404000.0
8730000210.0,8380.800000000047,c2,2.5,1370.0,1140.0,2.0,h6,1080.0,290.0,2009.0,0.0,98133.0,47.7055,-122.342,1340.0,1050.0,r0,s0,t2,355000.0
9274200320.0,29898.0,c3,2.5,1740.0,1280.0,3.0,h6,1740.0,0.0,2008.0,0.0,98116.0,47.589,-122.387,1740.0,1308.0,r0,s2,t2,580000.0
4006000509.0,11836.800000000048,c3,1.0,1620.0,5040.0,1.0,h5,1120.0,500.0,1964.0,0.0,98118.0,47.5263,-122.286,1790.0,6178.0,r0,s0,t2,333000.0
7460000015.0,4233.600000000093,c3,1.0,1150.0,7156.0,1.0,h4,1150.0,0.0,1953.0,0.0,98168.0,47.4864,-122.317,1210.0,7156.0,r0,s0,t3,203000.0
2214800730.0,10886.40000000014,c4,2.5,2240.0,6944.0,1.0,h5,1310.0,930.0,1979.0,0.0,98001.0,47.338,-122.258,1780.0,7477.0,r0,s2,t2,287500.0
3226079059.0,14688.0,c3,1.75,2930.0,266587.0,2.0,h6,2440.0,490.0,1995.0,0.0,98014.0,47.6991,-121.947,2700.0,438213.0,r0,s0,t2,549950.0
4045700115.0,15469.200000000186,c3,1.75,1620.0,37913.0,2.0,h5,1620.0,0.0,1953.0,1975.0,98001.0,47.2875,-122.289,2190.0,21518.0,r0,s0,t3,370000.0
9557300080.0,9676.800000000048,c4,1.75,1930.0,7245.0,1.0,h6,1510.0,420.0,1972.0,0.0,98008.0,47.6396,-122.112,1880.0,7245.0,r0,s0,t3,588000.0
1972202080.0,5961.600000000093,c2,1.75,1950.0,2719.0,1.0,h5,1010.0,940.0,1919.0,0.0,98103.0,47.6513,-122.346,1360.0,1256.0,r0,s0,t4,725000.0
9268850940.0,20307.600000000093,c4,3.25,2600.0,2074.0,2.0,h6,2150.0,450.0,2011.0,0.0,98027.0,47.5402,-122.028,2510.0,2074.0,r0,s0,t2,661000.0
1681400010.0,1468.8000000000466,c4,2.75,2730.0,3560.0,1.5,h6,1550.0,1180.0,1921.0,2007.0,98115.0,47.6737,-122.304,1860.0,3560.0,r0,s0,t2,885000.0
5727500006.0,31107.600000000093,c4,2.75,3320.0,8653.0,2.0,h6,3320.0,0.0,2014.0,0.0,98133.0,47.7521,-122.334,2140.0,8727.0,r0,s0,t2,679990.0
9523103000.0,14774.40000000014,c3,1.75,2430.0,4524.0,1.5,h5,1830.0,600.0,1924.0,0.0,98103.0,47.674,-122.35,1610.0,4100.0,r0,s0,t3,780000.0
3277801450.0,30070.800000000047,c4,1.0,1140.0,6250.0,1.5,h4,1140.0,0.0,1958.0,0.0,98126.0,47.5433,-122.375,1140.0,1370.0,r0,s0,t2,390000.0
3761700251.0,2246.40000000014,c4,2.0,2510.0,38141.0,1.0,h7,2510.0,0.0,1960.0,0.0,98034.0,47.7219,-122.258,3180.0,11760.0,r0,s0,t2,600000.0
2856100515.0,8208.0,c4,2.5,2670.0,5100.0,2.0,h6,1940.0,730.0,1929.0,2010.0,98117.0,47.6768,-122.39,1470.0,4080.0,r0,s0,t2,925000.0
7420200050.0,4233.600000000093,c3,2.5,1850.0,7777.0,2.0,h6,1850.0,0.0,1989.0,0.0,98033.0,47.6908,-122.169,1850.0,8482.0,r0,s0,t4,623000.0
2946000590.0,20307.600000000093,c3,1.5,1820.0,8750.0,1.0,h5,1200.0,620.0,1958.0,0.0,98198.0,47.4213,-122.322,1500.0,8000.0,r0,s0,t3,276000.0
3959401645.0,2851.2000000001863,c2,1.75,1650.0,4000.0,1.0,h5,950.0,700.0,1947.0,0.0,98108.0,47.5622,-122.319,1060.0,4110.0,r0,s0,t3,355000.0
7299600530.0,27565.200000000183,c3,2.5,1608.0,4818.0,2.0,h6,1608.0,0.0,2012.0,0.0,98092.0,47.2583,-122.203,2009.0,5200.0,r0,s0,t2,280000.0
8091670020.0,7862.40000000014,c4,2.5,2260.0,5824.0,2.0,h6,2260.0,0.0,2011.0,0.0,98038.0,47.3496,-122.042,2240.0,5561.0,r0,s0,t2,379000.0
2781230020.0,19098.0,c4,2.5,2820.0,6666.0,2.0,h7,2820.0,0.0,2007.0,0.0,98038.0,47.3473,-122.031,1880.0,7200.0,r0,s0,t2,398500.0
1965200075.0,27478.800000000047,c3,1.75,1600.0,2538.0,2.0,h5,1600.0,0.0,1929.0,0.0,98102.0,47.6447,-122.327,1660.0,1750.0,r0,s0,t2,845000.0
3034200426.0,27824.40000000014,c3,1.0,1410.0,9384.0,1.0,h5,1410.0,0.0,1948.0,0.0,98133.0,47.7161,-122.33,1990.0,9384.0,r0,s0,t2,450500.0
8564850200.0,28947.600000000093,c5,2.5,3280.0,6553.0,2.0,h7,3280.0,0.0,2012.0,0.0,98045.0,47.475,-121.737,3360.0,7242.0,r0,s0,t2,594950.0
579003240.0,12614.40000000014,c4,2.25,2530.0,5200.0,1.0,h6,1530.0,1000.0,1957.0,0.0,98117.0,47.6985,-122.382,2240.0,5200.0,r0,s1,t3,720000.0
9353300600.0,4579.200000000186,c3,1.5,1360.0,10726.0,1.0,h5,1360.0,0.0,1966.0,0.0,98059.0,47.4948,-122.134,1650.0,10726.0,r0,s0,t3,348500.0
1453602310.0,19702.800000000047,c2,1.5,1400.0,1650.0,3.0,h5,1400.0,0.0,1999.0,0.0,98125.0,47.7222,-122.29,1430.0,1650.0,r0,s0,t2,303000.0
9274200314.0,9590.40000000014,c3,2.5,1740.0,1279.0,3.0,h6,1740.0,0.0,2008.0,0.0,98116.0,47.5891,-122.387,1740.0,1280.0,r0,s0,t2,568000.0
3416601021.0,12700.800000000048,c4,1.0,1960.0,3194.0,2.0,h5,1960.0,0.0,1907.0,0.0,98144.0,47.6005,-122.296,1870.0,4200.0,r0,s0,t2,569500.0
1443500120.0,29379.600000000093,c2,1.0,750.0,5379.0,1.0,h4,750.0,0.0,1919.0,0.0,98118.0,47.5324,-122.272,1030.0,5511.0,r0,s0,t2,310000.0
2424059119.0,14256.0,c4,3.5,4560.0,41636.0,2.0,h7,4170.0,390.0,1995.0,0.0,98006.0,47.5589,-122.116,2990.0,11381.0,r0,s0,t2,1100000.0
4166600610.0,32576.40000000014,c3,2.0,1410.0,44866.0,1.0,h5,1410.0,0.0,1985.0,0.0,98023.0,47.3273,-122.37,2950.0,29152.0,r0,s0,t3,335000.0
8910500471.0,25146.0,c3,1.0,1140.0,7785.0,1.0,h6,1140.0,0.0,1954.0,0.0,98177.0,47.709,-122.363,2080.0,10620.0,r0,s0,t2,407000.0
3025300226.0,1123.2000000001865,c4,1.75,3550.0,19865.0,2.0,h7,3550.0,0.0,1962.0,2002.0,98039.0,47.6236,-122.235,3000.0,19862.0,r0,s0,t2,2100000.0
3211000190.0,13132.800000000048,c3,1.75,1490.0,9120.0,1.0,h5,1490.0,0.0,1959.0,0.0,98059.0,47.4806,-122.163,1340.0,8040.0,r0,s0,t4,310000.0
7518505910.0,17370.0,c2,1.0,1260.0,5100.0,1.5,h5,1120.0,140.0,1925.0,0.0,98117.0,47.6805,-122.384,1260.0,5100.0,r0,s0,t3,528000.0
711000070.0,7257.600000000093,c3,1.75,2040.0,11294.0,1.0,h5,1340.0,700.0,1952.0,0.0,98004.0,47.5923,-122.197,2120.0,9587.0,r0,s0,t3,730000.0
4139440610.0,864.0,c3,2.5,2620.0,8950.0,2.0,h7,2620.0,0.0,1992.0,0.0,98006.0,47.5523,-122.119,2850.0,8809.0,r0,s0,t2,746000.0
6065300330.0,4233.600000000093,c3,2.25,3230.0,17833.0,2.0,h7,3230.0,0.0,1973.0,0.0,98006.0,47.5683,-122.188,3690.0,17162.0,r0,s0,t3,2110000.0
3613600150.0,21430.800000000047,c3,2.5,2370.0,6840.0,2.0,h7,2370.0,0.0,1987.0,0.0,98119.0,47.6503,-122.366,1590.0,4400.0,r0,s0,t2,300523.0
8141310180.0,17283.600000000093,c3,2.5,2620.0,4558.0,2.0,h5,2620.0,0.0,2010.0,0.0,98022.0,47.1944,-121.974,1670.0,4558.0,r0,s3,t2,277500.0
5595900316.0,23504.40000000014,c4,1.0,1220.0,5120.0,1.5,h4,1220.0,0.0,1940.0,0.0,98022.0,47.205,-121.996,1540.0,7670.0,r0,s0,t4,231000.0
5318101185.0,14428.800000000048,c3,1.0,1180.0,3600.0,1.5,h5,1180.0,0.0,1926.0,0.0,98112.0,47.6337,-122.28,1900.0,3600.0,r0,s0,t2,630500.0
8058500005.0,23936.40000000014,c2,1.0,1620.0,5400.0,1.0,h4,920.0,700.0,1926.0,0.0,98125.0,47.7069,-122.299,1540.0,7245.0,r0,s0,t2,290000.0
1827200135.0,1814.40000000014,c4,2.0,3510.0,12905.0,1.0,h6,2210.0,1300.0,1965.0,1982.0,98166.0,47.4466,-122.36,2530.0,16143.0,r0,s2,t2,554820.0
1218000025.0,14169.600000000091,c4,2.0,1400.0,7632.0,1.5,h4,1400.0,0.0,1930.0,0.0,98166.0,47.4625,-122.345,1400.0,7632.0,r0,s0,t4,246000.0
2231800020.0,17456.40000000014,c4,2.75,2020.0,8093.0,1.0,h5,1300.0,720.0,1961.0,0.0,98133.0,47.7685,-122.332,1920.0,8089.0,r0,s0,t4,366000.0
2826049023.0,7603.200000000186,c3,2.25,1880.0,7989.0,1.0,h5,1280.0,600.0,1982.0,0.0,98125.0,47.7077,-122.299,1820.0,7414.0,r0,s0,t2,440000.0
2488200455.0,5356.800000000047,c2,2.75,1350.0,1252.0,2.0,h6,1120.0,230.0,2006.0,0.0,98136.0,47.522,-122.39,1410.0,1265.0,r0,s0,t2,405500.0
1383800015.0,21690.0,c3,2.25,1370.0,1007.0,3.0,h6,1330.0,40.0,2009.0,0.0,98107.0,47.6682,-122.361,1570.0,1635.0,r0,s0,t2,524000.0
3432501315.0,10108.800000000048,c3,1.0,1140.0,8144.0,1.0,h5,1140.0,0.0,1956.0,0.0,98155.0,47.7464,-122.317,1150.0,8144.0,r0,s0,t2,277000.0
5029450100.0,8812.800000000047,c2,1.5,1400.0,9031.0,1.0,h5,960.0,440.0,1982.0,0.0,98023.0,47.2915,-122.368,1450.0,7658.0,r0,s0,t2,190000.0
2473002060.0,1468.8000000000466,c3,1.75,1800.0,10200.0,1.0,h6,1800.0,0.0,1967.0,0.0,98058.0,47.4496,-122.146,2140.0,10128.0,r0,s0,t2,442500.0
1982200430.0,3542.40000000014,c4,1.75,1880.0,3880.0,1.5,h5,1090.0,790.0,1944.0,0.0,98107.0,47.6635,-122.362,1390.0,3880.0,r0,s0,t3,560000.0
5112800291.0,12528.0,c3,2.5,2390.0,47480.0,2.0,h7,2390.0,0.0,2007.0,0.0,98058.0,47.4517,-122.084,1720.0,44866.0,r0,s0,t2,460000.0
4375700065.0,864.0,c3,1.75,1440.0,8040.0,1.0,h5,960.0,480.0,1951.0,0.0,98125.0,47.7128,-122.306,1500.0,8040.0,r0,s0,t2,315275.0
7708200400.0,12960.0,c4,2.5,2460.0,4774.0,2.0,h6,2460.0,0.0,2006.0,0.0,98059.0,47.4912,-122.145,2510.0,4399.0,r0,s0,t2,495000.0
8857600680.0,27219.600000000093,c5,1.5,1690.0,7725.0,1.5,h5,1690.0,0.0,1961.0,0.0,98032.0,47.3859,-122.288,1690.0,7739.0,r0,s0,t3,285900.0
2051200436.0,9504.0,c3,2.5,3490.0,28213.0,1.5,h7,2242.0,1248.0,2009.0,0.0,98070.0,47.365,-122.456,2120.0,56628.0,r0,s2,t2,692000.0
9477000080.0,6307.200000000186,c4,1.5,1540.0,7886.0,2.0,h5,1540.0,0.0,1967.0,0.0,98034.0,47.734,-122.193,1550.0,7396.0,r0,s0,t2,415000.0
1549500585.0,31107.600000000093,c3,2.0,2220.0,209523.0,1.0,h5,2220.0,0.0,1991.0,0.0,98019.0,47.7586,-121.911,1600.0,210830.0,r0,s0,t2,585000.0
3832710450.0,17370.0,c4,2.75,1500.0,7036.0,1.0,h5,1060.0,440.0,1979.0,0.0,98032.0,47.3665,-122.276,1620.0,7200.0,r0,s0,t2,262500.0
7203230010.0,14342.40000000014,c4,3.25,3830.0,8331.0,2.0,h7,3830.0,0.0,2014.0,0.0,98053.0,47.6906,-122.019,4080.0,8425.0,r0,s0,t2,1050000.0
5651500140.0,3974.40000000014,c3,2.0,1380.0,7476.0,1.0,h5,1380.0,0.0,1989.0,0.0,98001.0,47.3336,-122.272,1600.0,7227.0,r0,s0,t2,272000.0
6021500970.0,29379.600000000093,c2,1.0,1080.0,4000.0,1.0,h5,1080.0,0.0,1940.0,0.0,98117.0,47.6902,-122.387,1530.0,4240.0,r0,s0,t2,874950.0
3654200037.0,28688.40000000014,c3,2.25,1530.0,1305.0,2.0,h5,1116.0,414.0,2007.0,0.0,98177.0,47.7034,-122.357,1320.0,1427.0,r0,s0,t2,380000.0
3876312350.0,18493.200000000183,c4,2.25,2170.0,8050.0,1.0,h5,1220.0,950.0,1976.0,0.0,98072.0,47.7354,-122.174,1820.0,7700.0,r0,s0,t2,466000.0
8651610680.0,7862.40000000014,c4,2.5,2570.0,9086.0,2.0,h7,2570.0,0.0,1999.0,0.0,98074.0,47.6373,-122.064,2760.0,6733.0,r0,s0,t2,670000.0
3649100304.0,9417.600000000091,c3,2.25,1740.0,11040.0,2.0,h6,1740.0,0.0,1980.0,0.0,98028.0,47.7376,-122.242,1720.0,11778.0,r0,s0,t2,400000.0
6190700284.0,4233.600000000093,c5,2.75,2280.0,10319.0,1.0,h6,1300.0,980.0,1959.0,0.0,98177.0,47.7566,-122.363,2370.0,8056.0,r0,s0,t2,420000.0
1075100050.0,11836.800000000048,c3,1.0,1570.0,9136.0,1.0,h5,1570.0,0.0,1953.0,0.0,98133.0,47.7688,-122.337,1380.0,9127.0,r0,s0,t2,330000.0
2771604196.0,8812.800000000047,c2,1.5,1220.0,1120.0,2.5,h6,1110.0,110.0,2008.0,0.0,98199.0,47.6374,-122.388,2010.0,3175.0,r0,s0,t2,465000.0
1786200010.0,32576.40000000014,c4,2.5,2580.0,11780.0,2.0,h7,2580.0,0.0,2003.0,0.0,98038.0,47.3658,-122.04,2410.0,8403.0,r0,s0,t2,456500.0
1794500360.0,30762.0,c2,1.0,1470.0,5400.0,1.5,h6,1470.0,0.0,1912.0,0.0,98119.0,47.6391,-122.36,1760.0,3573.0,r0,s0,t2,865000.0
2391600555.0,5097.600000000093,c2,1.0,870.0,5750.0,1.0,h5,870.0,0.0,1947.0,0.0,98116.0,47.5637,-122.395,1100.0,5750.0,r0,s0,t3,406500.0
2725069050.0,3628.800000000047,c4,2.5,4120.0,22370.0,2.0,h8,4120.0,0.0,1997.0,0.0,98074.0,47.6239,-122.023,3180.0,7257.0,r0,s0,t2,863000.0
7544800195.0,8899.200000000186,c1,1.0,760.0,3000.0,1.0,h5,760.0,0.0,1900.0,0.0,98122.0,47.6059,-122.303,1270.0,3000.0,r0,s0,t2,415000.0
2624049117.0,10713.600000000091,c3,1.0,1550.0,4160.0,1.5,h4,1550.0,0.0,1926.0,0.0,98118.0,47.5387,-122.265,1590.0,5000.0,r0,s0,t3,425000.0
8902000267.0,28947.600000000093,c4,2.75,2260.0,7209.0,1.0,h5,1330.0,930.0,2002.0,0.0,98125.0,47.7088,-122.302,1790.0,10860.0,r0,s3,t2,500000.0
2652500740.0,4060.800000000047,c4,2.25,2190.0,4080.0,2.0,h6,1800.0,390.0,1918.0,0.0,98119.0,47.6425,-122.358,2100.0,4080.0,r0,s0,t2,855000.0
6813600380.0,20394.0,c3,3.0,2090.0,7440.0,1.5,h5,1290.0,800.0,1922.0,0.0,98103.0,47.6891,-122.331,1570.0,4960.0,r0,s0,t4,700000.0
4345000490.0,18493.200000000183,c3,2.5,1770.0,7336.0,2.0,h5,1770.0,0.0,1996.0,0.0,98030.0,47.3639,-122.185,1770.0,7349.0,r0,s0,t2,270000.0
704450070.0,5702.40000000014,c3,2.5,1990.0,12793.0,2.0,h6,1990.0,0.0,1993.0,0.0,98028.0,47.7347,-122.226,2290.0,9035.0,r0,s0,t2,450000.0
1336800880.0,9676.800000000048,c4,2.25,3780.0,5160.0,2.0,h7,2510.0,1270.0,1907.0,0.0,98112.0,47.6275,-122.308,2740.0,5160.0,r0,s0,t3,1400000.0
6072760360.0,27910.800000000047,c4,2.25,2650.0,8149.0,1.0,h6,1610.0,1040.0,1975.0,0.0,98006.0,47.5624,-122.176,2290.0,8019.0,r0,s0,t3,665000.0
5745600040.0,8985.600000000093,c3,1.75,2200.0,11520.0,1.0,h5,2200.0,0.0,1952.0,0.0,98133.0,47.7659,-122.341,1690.0,8038.0,r0,s0,t3,359000.0
4109600306.0,25232.40000000014,c2,1.0,920.0,5157.0,1.0,h4,920.0,0.0,1909.0,0.0,98118.0,47.5499,-122.269,1700.0,5150.0,r0,s0,t2,475000.0
2787700580.0,15469.200000000186,c3,1.0,1250.0,7320.0,1.0,h5,1250.0,0.0,1968.0,0.0,98059.0,47.5074,-122.163,1770.0,7320.0,r0,s0,t2,309500.0
1438000110.0,2764.8000000000466,c4,2.5,3150.0,5886.0,2.0,h6,3150.0,0.0,2014.0,0.0,98059.0,47.4787,-122.122,2650.0,5886.0,r0,s0,t2,580135.0
3585900045.0,14947.200000000186,c5,2.75,2960.0,28300.0,1.0,h7,2160.0,800.0,1959.0,0.0,98177.0,47.7606,-122.37,2940.0,23250.0,r0,s3,t3,1250000.0
2551500220.0,9072.0,c3,1.0,1040.0,11900.0,1.0,h4,1040.0,0.0,1972.0,0.0,98070.0,47.4332,-122.446,1250.0,9600.0,r0,s0,t4,330000.0
3221069054.0,15469.200000000186,c3,2.5,4040.0,147856.0,2.0,h7,4040.0,0.0,2004.0,0.0,98092.0,47.2711,-122.067,3000.0,125452.0,r0,s0,t2,760000.0
7276100020.0,29984.40000000014,c4,1.0,1480.0,12675.0,1.5,h5,1480.0,0.0,1929.0,0.0,98133.0,47.763,-122.342,1820.0,7995.0,r0,s0,t3,505000.0
522079027.0,4147.200000000186,c3,2.0,1730.0,38884.0,1.0,h6,1730.0,0.0,1997.0,0.0,98038.0,47.4164,-121.951,2130.0,91040.0,r0,s0,t2,470000.0
3500100089.0,6393.600000000093,c5,1.75,2760.0,18112.0,1.0,h6,1510.0,1250.0,1968.0,0.0,98155.0,47.7363,-122.298,1720.0,8482.0,r0,s0,t2,495000.0
3599600276.0,16246.800000000048,c3,2.0,1380.0,9000.0,2.0,h5,1380.0,0.0,1946.0,1982.0,98001.0,47.2613,-122.248,1460.0,9732.0,r0,s0,t1,215500.0
925059042.0,13219.200000000186,c4,1.5,2220.0,12385.0,1.0,h6,1270.0,950.0,1978.0,0.0,98033.0,47.6734,-122.185,2030.0,8831.0,r0,s0,t2,456000.0
9530101290.0,16592.40000000014,c3,2.0,1940.0,4500.0,1.0,h5,1090.0,850.0,1926.0,0.0,98107.0,47.6659,-122.359,1700.0,4500.0,r0,s3,t2,700000.0
1072000400.0,15033.600000000091,c4,3.0,2120.0,13000.0,2.0,h6,2120.0,0.0,1978.0,0.0,98059.0,47.4745,-122.141,2180.0,11440.0,r0,s0,t3,385000.0
9558020600.0,29379.600000000093,c4,2.5,2460.0,5440.0,2.0,h7,2460.0,0.0,2003.0,0.0,98058.0,47.448,-122.121,2460.0,5124.0,r0,s0,t2,425000.0
5641300220.0,10195.200000000186,c3,2.5,2490.0,4244.0,2.0,h7,2490.0,0.0,2005.0,0.0,98042.0,47.3705,-122.131,2490.0,4748.0,r0,s0,t2,370000.0
1923300135.0,26960.40000000014,c3,1.75,1820.0,5555.0,1.0,h5,1030.0,790.0,1939.0,0.0,98103.0,47.6867,-122.352,1420.0,4000.0,r0,s0,t3,365000.0
8827901350.0,29379.600000000093,c3,1.75,2720.0,4720.0,1.5,h5,1580.0,1140.0,1925.0,0.0,98105.0,47.6691,-122.29,1660.0,4640.0,r0,s0,t3,685000.0
6852700097.0,8294.40000000014,c3,3.25,1610.0,1275.0,2.0,h6,1220.0,390.0,2005.0,0.0,98102.0,47.6236,-122.318,1750.0,3000.0,r0,s0,t2,630000.0
6181700625.0,25405.200000000183,c4,2.0,2990.0,12970.0,1.5,h5,1960.0,1030.0,1948.0,0.0,98028.0,47.7605,-122.258,2500.0,10680.0,r0,s2,t3,590000.0
3056800160.0,8812.800000000047,c4,2.5,1790.0,6120.0,2.0,h5,1790.0,0.0,2005.0,0.0,98059.0,47.4829,-122.128,1950.0,5660.0,r0,s0,t2,370500.0
3920900220.0,19616.40000000014,c4,3.0,2390.0,7309.0,2.0,h5,2390.0,0.0,1944.0,1981.0,98002.0,47.294,-122.218,930.0,7308.0,r0,s0,t3,269950.0
9523103990.0,19011.600000000093,c3,1.0,1850.0,5000.0,1.5,h5,1850.0,0.0,1922.0,0.0,98103.0,47.6727,-122.351,1850.0,5000.0,r0,s0,t2,611000.0
1982201345.0,0.0,c2,1.0,800.0,4850.0,1.0,h5,800.0,0.0,1944.0,0.0,98107.0,47.6639,-122.364,1150.0,4365.0,r0,s0,t3,440000.0
3256400060.0,12441.600000000091,c4,2.75,2090.0,9240.0,1.0,h4,2090.0,0.0,1949.0,0.0,98146.0,47.4854,-122.343,1460.0,9240.0,r0,s0,t3,325000.0
3723800409.0,432.0,c3,2.0,2350.0,5080.0,1.5,h6,1780.0,570.0,1929.0,0.0,98118.0,47.5516,-122.263,1700.0,5080.0,r0,s0,t2,568000.0
2126049265.0,14860.800000000048,c3,1.75,1770.0,10080.0,1.0,h6,1770.0,0.0,1968.0,0.0,98125.0,47.7218,-122.306,1860.0,10456.0,r0,s0,t2,495000.0
3275300270.0,5788.800000000047,c3,1.75,1140.0,10400.0,1.0,h5,1140.0,0.0,1983.0,0.0,98003.0,47.2598,-122.311,1280.0,9800.0,r0,s0,t3,250000.0
7203600560.0,11404.800000000048,c4,3.5,3200.0,7605.0,2.0,h7,2500.0,700.0,2013.0,0.0,98198.0,47.3443,-122.327,2240.0,4416.0,r0,s2,t2,735000.0
534000080.0,3456.0,c2,1.0,720.0,6686.0,1.0,h4,720.0,0.0,1942.0,0.0,98117.0,47.7003,-122.362,1200.0,6686.0,r0,s0,t2,333000.0
7640400070.0,11750.40000000014,c4,2.5,2080.0,8100.0,1.0,h6,1220.0,860.0,1952.0,0.0,98177.0,47.7228,-122.369,2090.0,8100.0,r0,s2,t4,665000.0
2741100280.0,950.4000000001396,c3,1.75,1960.0,5000.0,1.0,h4,980.0,980.0,1911.0,0.0,98108.0,47.5576,-122.317,1790.0,5000.0,r0,s0,t4,415000.0
955000430.0,10713.600000000091,c2,1.25,1230.0,1569.0,2.0,h7,1050.0,180.0,2009.0,0.0,98112.0,47.6193,-122.304,1100.0,1230.0,r0,s0,t2,540000.0
2523069146.0,4492.800000000047,c3,2.0,2420.0,38781.0,1.0,h5,1210.0,1210.0,1949.0,0.0,98027.0,47.4511,-121.976,2650.0,88426.0,r0,s0,t4,349900.0
3065600270.0,30675.600000000093,c3,1.75,1070.0,6315.0,1.0,h5,1070.0,0.0,1992.0,0.0,98023.0,47.2803,-122.356,1520.0,5707.0,r0,s0,t2,226750.0
868000905.0,5788.800000000047,c3,2.5,3480.0,7800.0,1.0,h5,1750.0,1730.0,1941.0,1998.0,98177.0,47.7047,-122.378,3010.0,9918.0,r0,s0,t3,950000.0
4054530210.0,25232.40000000014,c4,2.5,3560.0,46644.0,2.0,h9,3560.0,0.0,1992.0,0.0,98077.0,47.7268,-122.05,3520.0,50261.0,r0,s0,t2,896000.0
5250300035.0,13737.600000000091,c4,1.5,2890.0,9000.0,2.0,h6,2090.0,800.0,1939.0,0.0,98118.0,47.5682,-122.274,2550.0,8400.0,r0,s4,t2,910000.0
251620110.0,5270.40000000014,c4,2.5,4080.0,18362.0,2.0,h9,4080.0,0.0,1983.0,0.0,98004.0,47.6344,-122.214,4080.0,19991.0,r0,s2,t3,2288000.0
5379800040.0,8899.200000000186,c2,1.75,2090.0,11317.0,1.0,h5,1090.0,1000.0,1931.0,0.0,98188.0,47.4594,-122.279,1940.0,11317.0,r0,s0,t4,275000.0
4017600010.0,30243.600000000093,c3,2.25,2060.0,10160.0,1.0,h6,1340.0,720.0,1967.0,0.0,98155.0,47.7712,-122.285,2320.0,11186.0,r0,s0,t3,429950.0
5350201180.0,6825.600000000093,c4,3.75,3450.0,8395.0,2.0,h8,2640.0,810.0,1993.0,0.0,98122.0,47.6134,-122.282,3180.0,5183.0,r0,s4,t3,1665000.0
3172600095.0,5788.800000000047,c3,1.0,1650.0,6400.0,1.0,h5,980.0,670.0,1954.0,0.0,98106.0,47.52,-122.365,1230.0,6400.0,r0,s0,t3,371500.0
5423010180.0,7171.200000000186,c4,2.25,2770.0,9340.0,2.0,h7,2770.0,0.0,1979.0,0.0,98027.0,47.5628,-122.081,3010.0,9340.0,r0,s0,t3,825000.0
3324079089.0,17542.800000000047,c4,4.0,5050.0,202554.0,2.0,h8,3260.0,1790.0,2000.0,0.0,98027.0,47.5269,-121.922,3370.0,213444.0,r0,s0,t2,1335000.0
832700270.0,24800.40000000014,c3,1.5,1240.0,983.0,3.0,h6,1240.0,0.0,2009.0,0.0,98133.0,47.7235,-122.353,1240.0,1026.0,r0,s0,t2,318000.0
2473510090.0,7603.200000000186,c3,2.25,1750.0,8900.0,2.0,h6,1750.0,0.0,1977.0,0.0,98058.0,47.4451,-122.136,1680.0,7910.0,r0,s0,t3,341000.0
6414100025.0,6912.0,c4,2.5,3260.0,10032.0,1.0,h6,1960.0,1300.0,1978.0,0.0,98125.0,47.7203,-122.323,1802.0,7249.0,r0,s0,t2,538000.0
2616800050.0,18493.200000000183,c4,2.5,2490.0,34947.0,2.0,h7,2150.0,340.0,1985.0,0.0,98027.0,47.4823,-122.031,2490.0,39639.0,r0,s0,t2,520000.0
8081650400.0,4579.200000000186,c4,2.75,2000.0,5827.0,2.0,h5,2000.0,0.0,1997.0,0.0,98038.0,47.3629,-122.026,1710.0,6929.0,r0,s0,t2,236000.0
9828702666.0,7516.800000000047,c4,2.25,1490.0,956.0,2.0,h5,1020.0,470.0,2005.0,0.0,98122.0,47.6184,-122.301,1510.0,1350.0,r0,s0,t2,507000.0
4415600040.0,18234.0,c3,1.0,1520.0,7200.0,1.0,h5,1030.0,490.0,1954.0,0.0,98166.0,47.4527,-122.352,1530.0,7201.0,r0,s0,t2,226000.0
6147650170.0,1036.8000000000466,c4,2.5,2230.0,4541.0,2.0,h5,2230.0,0.0,2006.0,0.0,98042.0,47.3848,-122.1,2800.0,4860.0,r0,s0,t2,253000.0
