GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,class
132.6731537,179.8740157,77.76377953,261.503937,19.7186642,n
135.4375,303.6,190.6,568.2,16.16910635,n
115.1931818,199.0909091,82.18181818,431.8181818,37.56515002,n
108.2695313,280.0,130.5,809.75,12.6318051,n
131.1114983,213.6666667,125.4444444,537.8888889,19.43481905,w
141.5360231,217.2727273,98.13636364,572.1818182,7.965836143,n
111.4791667,251.75,116.9166667,485.5,23.96568728,n
114.8442623,232.3913043,114.9565217,509.1086957,13.0532572,n
141.5313725,232.8125,113.5,684.0625,26.9112401,n
108.59375,232.9,99.5,671.2,30.45061576,n
138.9371257,212.3333333,110.1904762,245.5714286,12.69521041,n
149.3125,206.6666667,94.83333333,607.6666667,27.37344618,n
132.9296875,195.0,84.0,290.5,7.696387139,n
133.8093525,194.0571429,87.11428571,376.6571429,19.9138143,n
121.7733072,269.9375,140.96875,547.21875,36.65494456,n
131.7122128,213.1730769,99.23076923,635.1538462,25.62597956,n
117.4739583,247.8333333,117.3333333,844.8333333,17.65860665,n
130.8632726,191.4063604,82.84452297,322.5689046,24.59657338,n
132.3789474,230.8333333,117.5833333,475.0833333,38.96650984,n
123.3133159,330.125,267.5416667,723.8958333,59.42204277,n
152.8269231,219.6153846,100.6923077,411.0769231,12.64630357,n
132.7208791,188.0116279,80.11627907,358.1511628,26.47719357,n
136.4926829,261.7692308,137.1538462,438.7692308,19.50208607,n
137.8133333,219.1578947,100.1578947,416.0,20.46916809,n
134.8301527,205.2727273,94.06060606,563.0909091,14.72527733,n
131.5546407,215.4055666,101.1988072,483.9224652,39.67716528,n
133.2939824,195.9668874,84.73509934,330.0827815,20.08743006,n
83.578125,193.0,85.5,421.5,4.145780988,n
114.6778025,246.4705882,122.9764706,573.4588235,20.07775887,n
113.738676,260.3333333,149.6666667,354.3333333,18.27870649,n
115.6480687,243.4318182,128.2727273,535.3409091,20.84357324,n
117.7993421,234.9473684,127.4210526,365.6842105,29.34199906,n
121.4270833,219.1666667,93.375,583.2916667,20.15732394,n
130.9762151,238.0163934,143.1803279,247.704918,15.66261114,n
126.0561497,195.0,89.4893617,379.7446809,28.28689597,n
130.3588435,200.2702703,89.94594595,444.1621622,34.09894082,n
106.3333333,229.2727273,109.1818182,610.2727273,22.00751187,n
121.646648,220.0,106.6222222,384.5777778,14.65851625,n
125.2215909,357.9772727,281.0681818,460.0,38.43995532,n
107.0808824,228.3529412,110.9411765,756.5882353,27.213878,n
137.6716172,244.5526316,116.0263158,709.4210526,23.74525758,n
142.1434978,237.2142857,109.7142857,502.9285714,28.58863321,n
166.546875,218.0,107.0,732.0,10.96300597,n
117.1595214,239.0634921,115.2222222,620.3492063,26.63627331,n
143.0894819,200.95,86.6,445.575,26.6856586,n
118.6733871,218.5483871,96.90322581,558.5483871,16.01495139,n
120.3627737,205.5,119.3953488,416.5813953,20.67631835,w
132.3818182,210.0,87.85714286,489.5714286,25.03711531,n
115.6963351,227.6666667,100.6666667,694.1666667,15.29773948,n
127.7637326,255.0526316,139.0947368,376.8421053,18.47572638,n
143.1653543,226.25,94.75,611.25,28.90258423,n
115.4605263,220.8421053,93.0,632.3157895,35.27368264,n
129.30625,261.35,154.55,339.95,31.70583543,n
116.9196078,195.3125,85.1875,415.84375,31.5182084,n
124.6218969,210.6464646,96.17171717,627.4949495,18.50443297,n
140.7102273,225.0909091,100.2727273,672.7272727,18.77619382,n
135.1489028,199.525,90.15,472.55,28.78618375,n
123.8244786,226.9125,104.825,498.88125,38.87951692,n
121.014881,263.7619048,146.4285714,237.0952381,34.20188164,n
124.1782041,211.8396226,98.81446541,481.6698113,36.52649196,n
133.359375,166.0,84.0,247.0,14.10175078,n
129.3413333,536.3617021,511.6808511,761.8510638,78.32356771,n
132.408377,232.1666667,124.8333333,353.8333333,18.00848565,n
119.0585106,227.7288136,106.5084746,744.3728814,19.15983062,n
123.4018059,233.4285714,114.8571429,527.6071429,21.01262983,n
178.796875,326.0,228.0,357.5,14.9415528,n
93.2183908,218.6363636,101.8181818,739.2727273,6.86348585,n
125.3006135,211.5309735,96.0619469,504.0619469,32.40773212,n
141.1875,226.3333333,107.0,568.0,28.8713622,n
120.1850394,241.0,113.75,828.75,32.26398679,n
123.8472222,227.1111111,110.5555556,526.5555556,33.82671893,n
150.3606557,206.6956522,88.56521739,428.6521739,20.37660544,n
143.0,210.8421053,99.63157895,717.8947368,37.09880496,n
117.5231481,212.037037,98.07407407,512.8148148,33.5949405,n
135.9749373,199.08,90.6,458.48,37.97367509,n
109.925,216.4,88.4,506.6,25.70136183,n
106.34375,231.8,111.8,726.4,28.66722868,n
115.1571165,214.6764706,97.35294118,536.9313725,30.13904245,n
138.5844156,205.5862069,91.31034483,395.2758621,14.18377764,n
116.6960168,218.5,105.2333333,427.0,28.42111891,n
132.1004184,237.7333333,110.7333333,611.1,26.84763594,n
127.5519713,175.875,71.14772727,234.2840909,16.46979454,n
127.2232143,219.4285714,100.5714286,588.8571429,17.27449459,n
127.5833333,216.3636364,92.90909091,578.4090909,28.28898247,n
140.1531532,203.8214286,94.0,414.1785714,13.27048859,n
111.3289474,251.5789474,126.1578947,726.1578947,28.09491235,n
129.9263914,218.9428571,97.34285714,640.4,29.92665865,n
124.8608924,252.4166667,124.25,595.1666667,26.56121729,n
132.7053571,214.8571429,99.35714286,581.5,31.91154867,n
113.0833333,217.0,98.33333333,598.0,18.49324201,n
129.2687747,278.4166667,160.4166667,378.5,16.32971899,n
132.4198623,185.859375,79.796875,355.46875,20.7054303,n
118.0625,195.4,85.8,489.0,15.55120574,n
87.3125,199.5,88.0,546.0,7.968688725,n
134.0104439,331.9791667,272.0208333,487.5833333,46.14796835,n
126.1847051,325.122449,204.8061224,334.3571429,16.21623779,n
114.588697,198.95,91.1,495.75,23.41682088,n
130.9791667,220.9166667,99.08333333,649.25,16.69497596,n
125.7656546,222.6363636,102.469697,708.9393939,30.52518944,n
116.2506812,230.7681159,110.5797101,783.4347826,18.85677119,n
132.4309291,214.1456311,99.09708738,609.5631068,23.36655011,n
124.2670025,186.9,80.08,303.4,17.40877939,n
117.2032345,236.5555556,139.5897436,384.7435897,10.07746314,n
139.5629921,247.25,113.0,853.5625,37.5014583,n
98.9453125,522.125,504.375,772.375,93.97606078,n
148.6531532,192.9285714,89.71428571,528.8571429,17.55298102,n
116.4265306,220.0869565,96.66304348,566.3152174,27.01266069,n
114.1605114,221.4772727,96.93181818,735.3409091,18.52343836,n
133.2065868,189.7882353,81.21176471,261.1294118,15.82910464,n
121.8923611,215.1666667,94.16666667,602.9444444,24.09241467,n
140.5909091,203.75,90.71052632,455.0657895,19.95373805,n
119.5680757,240.3913894,114.1037182,689.8238748,28.47858262,n
144.6470588,219.8823529,98.70588235,509.7647059,18.27718149,n
119.0179641,188.3333333,82.47619048,354.6666667,21.71783597,n
128.7745005,180.7272727,77.32575758,311.7348485,26.18288241,n
97.38297872,228.3888889,103.6111111,674.0,7.397864223,n
93.09375,396.6666667,234.8333333,518.6666667,76.96319467,n
135.6217105,216.3684211,99.42105263,699.6842105,28.71273328,n
141.5625,214.25,101.1,717.3,36.64188177,n
119.296875,229.1666667,108.0833333,660.25,34.22312409,n
112.6911942,225.9615385,102.4230769,666.6730769,34.04654402,n
117.9453552,226.9565217,106.1304348,611.9565217,11.33190621,n
135.4444444,215.877551,94.73469388,479.0,31.30418002,n
110.1798942,288.75,173.3333333,360.25,12.89352766,n
120.6088683,243.0842105,109.7157895,835.9052632,31.03273939,n
87.3125,195.0,83.0,353.5,7.822243924,n
126.527972,178.7777778,85.11111111,359.7777778,11.08051343,w
142.8445946,215.9642857,95.07142857,499.7142857,37.0842257,n
132.2666667,194.7666667,84.5,318.2,19.10031995,n
105.8270893,241.0909091,112.1363636,857.8636364,11.7779911,n
133.308642,220.1935484,97.06451613,593.8064516,16.25396774,n
117.814951,214.9803922,103.1568627,548.5294118,40.31491758,n
143.038206,230.5,106.3157895,724.9210526,24.2513386,n
140.838785,282.9259259,169.3703704,329.7407407,25.53321622,n
145.5905512,191.5,91.4375,398.0625,14.49137675,n
137.066358,186.3170732,85.95121951,357.6829268,10.83629743,n
143.20625,207.2,87.4,413.4,15.28692252,n
132.2815075,189.7611111,83.92222222,336.1805556,27.00056455,n
113.3706294,250.7037037,132.2592593,532.4074074,26.08254282,n
120.0519677,488.12,323.928,561.936,18.23969473,n
134.2245509,205.047619,95.19047619,554.5714286,30.79321715,n
119.0455531,205.4827586,92.86206897,527.5862069,30.38570914,n
134.8490879,194.0657895,82.39473684,383.4078947,23.90173138,n
122.2041985,219.040404,97.6969697,583.3838384,25.6607966,n
139.5163317,207.66,97.98,472.36,33.77729415,n
139.4466019,216.8461538,100.4615385,587.5384615,42.47324253,n
181.375,198.6666667,88.66666667,491.6666667,2.624669291,n
118.9428287,243.8893281,127.6640316,489.8893281,19.87520314,n
136.8450704,224.1111111,106.4444444,651.2222222,22.0151463,n
121.9121299,241.6142132,123.2893401,548.2081218,29.33594898,n
142.605,216.24,95.12,531.24,30.9597416,n
137.5648352,255.0526316,115.6842105,835.7368421,39.19450593,n
139.917847,191.0,82.26086957,395.4782609,18.92188699,n
128.0627803,203.6785714,82.75,548.1071429,30.20446902,n
134.3635037,193.8294574,81.8372093,371.3255814,20.96291448,n
135.6875,208.4285714,92.85714286,584.1428571,15.21143501,n
136.6446945,224.1282051,107.8717949,346.0,25.308069,n
152.3085938,211.25,97.5,575.5,19.51441775,n
117.0836763,248.4456522,137.423913,510.0869565,27.05353336,n
100.5,212.5454545,88.27272727,546.6363636,13.22719463,n
162.21875,221.0,107.0,437.0,9.0,n
134.3469971,198.5454545,86.27272727,402.0454545,28.51416931,n
125.5187777,226.6522727,107.7386364,547.6136364,33.77019567,n
132.9563636,193.2115385,84.85576923,331.8557692,15.41538989,n
110.15625,203.0,84.0,452.0,24.27618861,n
122.8066667,207.9736842,90.0,421.4210526,17.3656497,n
105.984375,181.25,76.75,351.25,42.07415329,n
129.9530744,192.8974359,82.01282051,313.5897436,17.50563448,n
124.9886364,235.0,123.3928571,407.9642857,14.49806461,n
150.1012658,189.0,80.5,247.0,7.269112738,n
123.149729,251.827957,114.4516129,855.7526882,16.06009641,n
113.5913462,216.1538462,90.0,474.5384615,27.01325557,n
130.264095,203.9647059,99.55294118,300.4352941,50.29089635,n
141.3506944,224.4444444,107.1111111,668.6666667,30.06392367,n
137.0290557,261.3076923,159.4423077,406.4615385,19.44856477,n
131.7421875,214.125,91.1875,600.25,22.59977876,n
137.4569231,233.7073171,108.195122,688.9756098,39.79274086,n
123.0555556,232.6470588,124.4117647,373.5882353,41.85797374,n
117.7805281,223.3684211,99.02631579,614.8157895,33.34799308,n
167.0,267.0,123.0,733.0,10.30776406,n
124.538206,191.4210526,79.36842105,299.5263158,12.29147397,n
117.0033003,214.3421053,94.52631579,560.2105263,24.34648609,n
125.0428322,214.75,95.30555556,444.9027778,23.27459124,n
125.3905237,243.4330709,116.2992126,757.1889764,21.07356714,n
133.3149606,208.875,93.9375,650.6875,19.38658928,n
135.2089552,202.6181818,94.70909091,388.0181818,27.49272481,n
140.7568627,194.125,80.25,343.625,17.99034029,n
131.1271073,180.0691114,76.99858956,283.7023977,20.2579555,n
128.9453125,196.0,93.0,437.0,27.33587387,n
129.8576438,275.8,146.8555556,645.7888889,33.40604107,n
138.3840909,206.1785714,98.64285714,527.8214286,18.54541447,n
149.5546875,201.0,94.5,629.5,25.78001891,n
164.21875,211.0,86.0,678.0,7.245688373,n
127.0803076,242.0884354,112.4013605,608.6258503,37.40474443,n
117.44,194.537037,87.16666667,448.962963,9.484537268,n
135.1481481,309.3181818,221.3181818,352.2045455,36.43563185,n
124.5421995,214.1836735,101.122449,575.7755102,20.19812322,n
108.821875,213.8,95.05,571.9,16.15270875,n
122.5549896,249.6261128,115.235905,734.9614243,10.36556462,n
135.8438178,214.2413793,102.1034483,638.1034483,24.82638886,n
113.9468599,196.6153846,89.15384615,480.1538462,28.79862751,n
140.7157258,222.0645161,104.6129032,536.0645161,28.82199848,n
129.6870839,237.9674797,122.9300813,495.1853659,33.48188078,n
146.8828571,193.8636364,88.81818182,471.1818182,28.94812259,n
87.3125,227.0,99.0,576.0,10.22252415,n
94.39583333,211.0,98.0,513.0,10.31180553,n
129.9409722,244.1481481,121.8888889,561.3888889,20.90757143,n
114.8492462,240.24,115.68,888.12,20.58442129,n
124.5513185,265.3021807,145.0342679,178.7570093,6.245941996,n
128.9847909,491.5151515,498.3636364,768.7272727,28.16842301,n
137.6814972,203.8876404,92.37078652,372.5955056,23.5270811,n
135.8412138,197.9775281,86.51685393,474.741573,25.86990751,n
118.6012333,232.3770492,103.9508197,754.6393443,36.02089632,n
123.5595727,221.3636364,99.09090909,578.7142857,28.0039934,n
118.0619555,218.0923077,100.7230769,513.1230769,18.90340441,n
129.4631579,531.625,512.4166667,728.0833333,85.46161419,n
127.877551,222.8648649,97.91891892,652.2972973,24.11531828,n
128.6893939,492.52,271.12,405.04,18.13963616,n
124.7518519,229.6470588,109.2352941,806.1764706,6.494607825,n
107.6356784,250.12,118.92,943.76,22.28807753,n
116.4780822,301.4347826,183.7608696,527.8695652,14.53405167,n
134.4959128,191.673913,88.19565217,322.4130435,24.40652861,n
130.3122066,194.037037,84.48148148,554.5925926,17.44959427,n
140.6165541,208.0,96.24324324,448.2702703,20.8566361,n
158.875,239.2,119.6,346.4,14.65605677,n
134.3337347,238.6360153,109.6206897,783.8467433,24.59846802,n
124.7395833,202.8,115.3333333,354.3333333,16.70715083,w
128.7553435,213.7804878,96.40853659,577.7378049,45.68290079,n
127.753155,207.5483871,92.39516129,531.1612903,29.96178628,n
112.6589404,199.4210526,90.42105263,433.6315789,34.69878298,n
134.236631,209.2978723,93.38297872,580.5319149,28.83596542,n
130.9561129,197.3,82.85,472.55,17.03958626,n
134.8220758,235.5789474,112.7894737,553.2105263,25.77584226,n
125.9181655,253.260521,117.1723447,775.1723447,7.016564099,n
136.557971,207.6538462,93.03846154,618.3076923,32.66415077,n
124.9606299,204.0,97.5,498.0,13.05696653,n
141.9107143,232.0,100.4285714,679.1428571,39.1788156,n
109.4031414,209.1666667,96.91666667,583.9166667,26.50733651,n
120.8193658,207.1801802,93.23423423,445.3063063,28.28407325,n
128.2554905,202.1395349,91.40697674,541.4302326,18.07633968,n
162.2232143,209.0,89.85714286,622.4285714,15.6999935,n
128.2031963,208.6,96.72727273,454.0727273,21.0979142,n
117.9375,214.0,102.0,541.0,18.40346435,n
134.0416667,230.6666667,112.0,760.6666667,27.90858092,n
156.4,251.1428571,114.8571429,621.4285714,17.80392069,n
131.0137255,197.375,85.25,383.375,35.51886603,n
114.5746606,243.9642857,128.3571429,466.3214286,19.61907651,n
111.4583333,297.0,164.0,351.0,8.178562764,n
122.239759,231.7307692,105.9038462,647.1153846,36.19520445,n
119.8685714,382.4545455,239.0,511.9090909,38.16428169,n
136.8553191,197.8,91.83333333,475.3666667,12.86424848,n
126.7597403,221.0344828,104.9655172,491.1724138,17.79170002,n
132.1578947,212.2131148,99.52459016,532.7868852,29.27612751,n
121.384,247.0,107.75,930.0,25.28092166,n
132.0211268,221.4444444,103.0,764.0,24.11751067,n
133.6803385,193.015544,82.12435233,325.0103627,21.84389224,n
122.8482143,243.0714286,122.5,539.1428571,28.80874655,n
125.4014085,226.6666667,117.4814815,416.3703704,46.06886359,n
133.1719078,237.9,119.5666667,505.0333333,19.85304343,n
150.859375,220.0,103.0,622.0,25.35713657,n
141.109375,164.625,68.0,242.5,6.75347133,w
123.2283951,470.7424242,447.9166667,749.6212121,31.11926833,n
130.0031032,216.9506173,103.3580247,414.7037037,14.14838515,n
133.5191919,240.6451613,112.8387097,537.9677419,27.5614723,n
122.1508772,307.7222222,200.0,360.0,36.22805849,n
106.9429348,252.4782609,114.0869565,792.2608696,14.37573044,n
113.0344403,212.2352941,96.43137255,543.4117647,34.52137729,n
131.4986652,203.8898305,90.80508475,468.2288136,42.64415537,n
119.8812525,238.0384615,109.8846154,596.8141026,20.014848,n
140.8178808,204.8947368,93.10526316,560.0526316,16.60374086,n
135.1188854,184.4466019,81.3592233,266.3883495,10.91920991,n
154.85625,222.3,102.3,654.1,21.6988479,n
116.23125,174.9,75.2,242.5,40.80306361,n
143.176,208.625,92.5,609.0,29.56956839,n
162.40625,609.0,599.0,778.0,80.04529967,n
112.7791667,207.2,90.36666667,560.0666667,34.24942822,n
113.5537634,234.3571429,103.5857143,723.4571429,30.28136424,n
137.8046875,219.0,101.75,522.25,14.67086824,n
126.4333932,236.7885714,116.0057143,565.3771429,41.13785525,n
111.2085714,210.8484848,91.31818182,562.8333333,29.88982294,n
123.6488372,187.0,77.0,277.5555556,31.13971348,n
138.0493421,211.4736842,92.57894737,560.3157895,29.20753897,n
129.9422096,176.625,74.1875,210.4553571,9.849792646,n
117.7257053,404.3,282.8,451.75,34.15698135,n
125.171928,559.048,365.968,439.272,15.39232155,n
135.7426471,226.7647059,104.7058824,754.6764706,20.04434962,n
108.2619926,199.3529412,89.35294118,504.7647059,23.15804359,n
130.6910828,237.1355932,112.2372881,786.4067797,23.91999256,n
131.5039578,199.4615385,88.3986014,389.7482517,24.94301197,n
142.9490291,200.5769231,86.96153846,431.0384615,19.28718648,n
115.55,213.125,93.79166667,561.125,42.94982538,n
127.5039063,258.0,147.0,491.75,44.8133281,n
125.98,212.3617021,96.17021277,615.6382979,33.31440688,n
133.1497585,218.9615385,96.88461538,668.2307692,20.42753102,n
135.9861878,245.7391304,124.2608696,384.9130435,24.5231267,n
141.5,227.8636364,102.9090909,664.4090909,25.83054282,n
125.5132212,271.8846154,154.9423077,405.4423077,30.61173635,n
133.2921811,330.0967742,242.483871,546.8064516,21.01315801,n
126.3693503,448.1685393,412.8988764,714.0449438,22.66755842,n
106.3557692,238.0769231,147.4615385,254.3846154,15.15755519,n
131.8654545,226.3801653,103.4793388,542.5619835,18.13448384,n
112.5728643,217.28,103.08,651.0,29.19051901,n
132.5920074,164.6829268,68.68292683,177.897561,8.123651767,n
116.921288,215.7142857,97.28571429,532.2285714,30.07465541,n
118.0435435,205.547619,93.16666667,625.6666667,36.93756607,n
129.3262705,248.75,114.7451923,730.5649038,7.177123008,n
124.8878964,220.9039146,100.3879004,577.8327402,35.43427182,n
135.9144144,212.5714286,97.71428571,677.8571429,27.05134951,n
149.359375,216.375,97.5,427.875,15.53021249,n
106.171875,281.125,208.125,372.75,23.94002924,n
129.4738676,204.2222222,82.66666667,449.4444444,29.3470086,n
146.4875,244.1,110.0,760.1,27.94637722,n
130.0873894,225.2982456,104.4736842,712.7719298,27.25158372,n
111.3664921,239.5,125.0,427.9166667,13.65243161,n
124.275,264.8,130.8,773.8,11.87602627,n
142.5081081,234.6857143,123.6857143,447.2285714,18.22368945,n
136.6340694,213.575,93.425,475.525,34.00790349,n
112.125,209.44,93.4,637.08,31.03943298,n
141.18716,200.2586207,90.29310345,367.4482759,21.07678054,n
123.3299195,201.2790698,89.81395349,374.0465116,26.16784447,n
119.5970149,212.0714286,95.76190476,587.9047619,37.18453858,n
104.3865546,222.0666667,100.6666667,687.5333333,19.88187337,n
130.4038109,180.6337209,77.04651163,270.4651163,11.85744803,n
133.3463687,226.4,107.2888889,458.4666667,27.37743506,n
122.1594203,195.15,128.825,323.975,28.94809741,w
123.2974288,189.8,80.58888889,397.2111111,35.03024443,n
148.2625,229.0,107.2,624.8,24.33433788,n
141.6572327,205.55,90.45,558.35,40.3931925,n
128.025,559.6,396.0,609.8,23.1741235,n
112.7365591,261.2571429,126.5428571,803.9142857,21.74839426,n
133.8465608,241.9879518,123.4216867,575.8433735,29.51140323,n
140.2957746,184.037037,75.92592593,291.962963,9.052658023,n
112.5347222,228.1111111,104.8888889,512.5555556,31.56298817,n
136.5545455,217.9285714,94.92857143,739.2142857,34.50502773,n
127.8954299,223.2839506,101.7530864,587.8765432,26.94704002,n
127.4767103,196.1046512,86.54651163,390.2209302,35.2278395,n
109.9278846,246.7692308,113.4230769,792.1153846,28.26703288,n
118.9508197,266.2173913,167.5217391,505.9130435,39.62236675,n
160.1521739,275.0,132.0,980.0,12.49888884,n
117.6900763,208.1707317,95.14634146,486.8292683,29.16748901,n
124.6110092,180.826087,93.43478261,242.6086957,9.803702433,w
125.6755319,216.3829787,99.17021277,644.0851064,24.31316358,n
120.9013699,212.826087,100.6086957,584.3478261,33.80819914,n
141.5763889,213.0,90.77777778,721.7777778,40.47221269,n
111.6927083,372.4166667,264.75,397.0833333,18.56276889,n
100.9375,250.0,120.0,800.0,17.45116643,n
118.1503198,241.8813559,118.8813559,728.2372881,36.67725335,n
117.1111111,284.5,156.7777778,505.7777778,16.44603971,n
120.285489,190.675,84.8,347.375,33.17981314,n
123.4170153,207.9333333,90.97777778,484.5777778,36.52994037,n
112.2230143,255.3870968,122.0967742,681.7258065,16.73199562,n
153.9930556,222.2222222,104.2222222,714.6666667,30.76072532,n
103.5972222,222.0,102.3333333,625.6666667,28.30783166,n
123.1666667,249.0833333,116.5,930.5,17.78790944,n
126.5110212,248.1637555,112.5349345,758.1943231,8.155691443,n
123.8579545,314.0909091,211.0909091,403.8181818,30.40283942,n
95.53125,197.1,87.7,565.1,18.05574701,n
126.7183771,202.556962,89.49367089,424.5063291,24.26050997,n
129.2979167,229.6666667,102.4,593.4,29.67707683,n
126.5089286,223.7857143,102.4285714,597.9285714,29.39917047,n
144.2830882,222.8235294,102.0588235,601.8235294,25.14841758,n
126.1952473,270.4795918,125.9387755,744.3265306,13.66283473,n
129.8398438,212.5,95.375,518.0,26.31769545,n
105.671875,229.1666667,104.8333333,791.0,21.29293049,n
116.8538153,224.2692308,96.65384615,744.8974359,24.09902115,n
123.0516055,254.3454545,149.6727273,384.7272727,56.17959984,n
129.1020408,228.8303571,105.9761905,672.5386905,30.66179531,n
129.5427204,240.5652174,113.8586957,632.2391304,23.40480659,n
145.0810277,208.28125,108.25,269.90625,20.06958111,n
132.5372017,242.1777778,121.7703704,533.5037037,26.43745524,n
104.7219731,227.7142857,102.1428571,708.2857143,17.92842914,n
142.1188341,249.8571429,143.25,418.9285714,15.18894603,n
126.9681904,263.5518395,151.8093645,426.0401338,27.34759193,n
126.4013776,231.15,105.53,704.05,31.89623802,n
142.1073298,207.625,91.54166667,510.8333333,17.50233119,n
117.226601,181.5882353,79.23529412,364.745098,24.43478716,n
96.38888889,836.7777778,675.1111111,877.8888889,51.10362264,n
128.7336207,214.7671233,107.4383562,233.8082192,26.40283653,n
139.7386364,219.0909091,98.22727273,612.5,27.84442464,n
124.9961644,202.3173913,96.89130435,454.6826087,26.00132467,n
125.9461062,403.8309859,201.2897384,355.8712274,8.645779962,n
133.2803347,225.4666667,102.0,725.2,15.78804048,n
126.6155351,214.7196262,101.9844237,559.2866044,32.80400044,n
138.0351967,211.7252747,98.69230769,407.2857143,27.34772532,n
141.2971204,196.3125,92.02083333,556.3541667,17.11814289,n
115.6081081,251.5,123.6785714,564.75,23.46020839,n
138.9967105,234.2631579,109.9473684,710.4736842,41.1854128,n
132.9679519,203.87251,91.65737052,398.0916335,25.81012101,n
153.0277778,225.7777778,103.4444444,699.1111111,13.98411798,n
124.5508982,244.5714286,115.0952381,656.1904762,39.11347524,n
127.933414,227.0384615,104.5384615,554.2307692,30.33498259,n
127.5540685,243.8205128,127.1538462,549.6837607,30.56530954,n
124.1982942,311.3728814,207.0,430.4576271,18.41620385,n
128.9613636,231.1428571,120.4285714,417.6428571,14.06775695,n
147.5486111,327.1666667,207.5,334.1666667,33.00921121,n
140.2172471,199.3421053,98.76315789,408.9736842,22.0378829,n
121.6149254,233.4235294,116.0470588,562.4352941,22.97334095,n
124.7676508,212.6122449,91.20408163,650.6122449,18.75589037,n
109.8041667,226.3333333,102.4666667,662.3333333,17.11451626,n
123.1897233,259.75,129.0,854.75,32.90178329,n
127.9453125,324.0,191.0,345.0,16.27450076,n
114.3885768,211.1044776,92.65671642,638.5074627,24.05890174,n
125.7271766,306.988764,196.4775281,418.494382,32.29896795,n
146.3920455,232.5454545,99.27272727,639.6363636,21.96014421,n
137.1074074,221.4117647,96.70588235,519.4705882,30.34872292,n
160.0625,237.6666667,107.0,771.3333333,18.66071334,n
119.0408618,206.0,93.22352941,421.3882353,18.53491982,n
130.3245192,302.3461538,221.5769231,365.5,21.08632581,n
123.3968668,244.1041667,107.6875,685.9583333,29.8275134,n
119.188946,212.2244898,102.4693878,566.5306122,22.85860054,n
131.6991979,212.8297872,96.0212766,512.5319149,31.43138711,n
145.7395833,215.3333333,98.66666667,559.3333333,17.56891194,n
119.1554745,257.4418605,118.9883721,914.4418605,29.90323316,n
116.3866279,201.5348837,94.65116279,456.1860465,42.58723113,n
122.7936508,263.25,125.0,862.25,25.00054687,n
88.40625,264.0,142.0,502.0,3.561951712,n
126.9288462,321.4848485,226.2424242,443.2121212,14.26690353,n
132.1858238,174.4646465,72.83838384,340.9090909,26.20705854,n
119.0,190.0,89.0,434.0,23.07562296,n
141.2089552,189.8235294,81.64705882,279.3529412,13.41099069,n
125.5416185,242.7706422,114.7798165,628.8440367,41.08204432,n
146.0454545,261.0,115.0,789.0,25.77813796,n
146.4464286,213.9285714,97.21428571,653.0714286,29.04043627,n
144.1977077,245.0,119.9545455,595.5909091,14.23656391,n
132.525,226.8,102.2,788.4,39.66134418,n
130.65625,262.0,118.0,793.0,32.49903845,n
114.5625,228.375,105.625,661.5,31.8745098,n
148.4375,233.7058824,100.2352941,694.4117647,27.02837161,n
135.1063931,244.2272727,114.905303,634.7007576,23.53908419,n
137.2830189,239.0,117.0,709.1,37.15763717,n
134.7278481,245.9,129.0,280.3,18.62927803,n
120.894958,212.4,94.0,535.1333333,14.8936974,n
123.3444444,208.2352941,92.35294118,474.7647059,39.02150946,n
142.8888889,235.1142857,113.3428571,728.2571429,24.09149227,n
138.0033003,204.5789474,89.26315789,541.3157895,25.48325179,n
137.458042,249.3333333,132.1111111,575.6111111,16.52429935,n
127.1800198,224.8350515,99.28865979,675.8865979,8.520005778,n
127.1979167,219.2222222,101.0,517.0,19.90362583,n
114.1861472,241.8965517,128.3793103,477.5862069,15.74824226,n
122.6654275,218.2677165,136.5866142,498.6338583,26.64967609,w
126.1931143,190.972973,82.52895753,440.6602317,37.65607394,n
125.8823529,260.1176471,148.8235294,357.4117647,24.56627221,n
139.8558559,217.8571429,90.85714286,569.8571429,31.9981664,n
134.2310705,211.7083333,96.14583333,556.875,30.2234445,n
107.6302521,204.0666667,94.53333333,413.2,16.30460058,n
133.257948,237.816092,114.1724138,682.862069,33.35827842,n
125.2984108,235.5825603,106.9777365,681.9128015,9.44109233,n
144.5339806,246.0,158.0,343.0,29.10580576,n
138.9857955,220.5,93.13636364,627.0909091,38.38635691,n
94.6796875,246.875,109.125,766.625,25.54897258,n
146.5178571,213.8571429,92.0,534.8571429,32.40811186,n
139.2340426,211.0,99.77777778,588.6666667,18.66732803,n
156.0892857,250.0,112.7142857,728.8571429,23.64533867,n
137.1084337,218.1153846,94.26923077,531.6923077,28.08640514,n
128.4166084,204.7511111,90.68,555.8555556,35.92876278,n
127.9153605,381.05,318.35,680.425,43.57877924,n
127.6560636,209.3492063,91.57142857,568.984127,31.43358145,n
122.9086538,220.6153846,96.23076923,596.6923077,23.36790901,n
114.9243615,240.203125,116.84375,602.171875,26.74036041,n
133.5235602,211.5,90.0,464.1944444,42.04945464,n
100.8828125,199.875,88.20833333,466.5833333,21.88888448,n
126.9815838,201.6470588,89.38235294,487.2352941,19.78788906,n
130.229798,192.52,88.2,367.48,13.0490766,n
128.0493671,192.3758389,83.63758389,315.2885906,23.8357233,n
132.5473684,215.25,103.25,662.5,16.59882024,n
135.9161074,251.7894737,143.5789474,515.1578947,13.46566373,n
