C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,label
18042.0,0.4614233,0.2356723,0.1646159,0.1447978,0.8622104,0.0254961,0.7256088,0.0040841,0.0214794,0.1387441,0.2193314,0.9422175,0.3086243,0.1464435,0.6352941,30000.0
5861.0,0.4813172,0.0150145,0.1489507,0.1065789,0.8539498,0.0,0.6802375,0.0016964,0.0381679,0.034398,0.0131467,0.9872774,0.2313677,0.0376506,0.45,54400.0
5495.0,0.4771611,0.0087352,0.2185623,0.1646363,0.7148317,0.0897179,0.5944761,0.0017536,0.0539237,0.1632428,0.0048224,0.9894783,0.3587674,0.0537084,0.8289474,19900.0
484.0,0.4318182,0.2933884,0.2210744,0.2218182,0.8615702,0.0,0.678392,0.0050251,0.0050251,0.0744186,0.2562814,1.0,0.2604651,0.1428571,0.0,14999.0
2586.0,0.4760247,0.0023202,0.1020882,0.0907749,0.9114462,0.0023202,0.7710706,0.0056948,0.0148064,0.1332675,0.001139,0.5318907,0.4373149,0.1506849,0.6363636,25600.0
926.0,0.4805616,0.0,0.1814255,0.1164241,0.8758099,0.0388769,0.7886905,0.0,0.0208333,0.0232558,0.0,1.0,0.2354651,0.0151515,0.5,36700.0
1764.0,0.4546485,0.0017007,0.2573696,0.1517672,0.8526077,0.0034014,0.7178478,0.0052493,0.0406824,0.0142303,0.0,0.992126,0.1940492,0.0578512,0.125,60600.0
9727.0,0.4978925,0.0302251,0.1158631,0.0614251,0.8630616,0.0072993,0.724953,0.0010744,0.0545259,0.035742,0.0314263,0.9948966,0.2206682,0.0198537,0.1111111,130100.0
22124.0,0.4691737,0.0413578,0.1966643,0.1481608,0.864943,0.0078196,0.7171153,0.0015321,0.0202451,0.0522713,0.0411469,0.9960604,0.2375026,0.0517928,0.5869565,35500.0
48.0,0.4791667,0.0,0.3125,0.28,0.7708333,0.0,0.56,0.0,0.0,0.4186047,0.0,1.0,0.3488372,0.0,0.0,14999.0
1052.0,0.480038,0.019962,0.0769962,0.0694698,0.9306084,0.0,0.8306452,0.0,0.0268817,0.026178,0.0215054,0.9919355,0.1753927,0.1014493,1.0,43300.0
6513.0,0.4808844,0.0224167,0.1698142,0.1032239,0.9186243,0.0,0.788607,0.0,0.0200267,0.0653078,0.0182466,0.9701825,0.2558236,0.0628931,0.7391304,388100.0
669.0,0.45142,0.1464873,0.1345291,0.147139,0.9043348,0.0,0.752,0.0,0.004,0.0530303,0.128,0.996,0.2045455,0.1111111,0.6666667,27500.0
2954.0,0.4688558,0.133717,0.2322275,0.1841938,0.77522,0.0876777,0.6724771,0.0018349,0.0357798,0.0683761,0.1357798,0.9963303,0.3102564,0.1092233,0.6666667,21400.0
3479.0,0.4831848,0.0244323,0.0747341,0.0756396,0.8867491,0.0,0.7511278,0.0022556,0.0406015,0.0169993,0.0225564,0.9992481,0.2261641,0.0545455,0.6666667,47800.0
49188.0,0.457083,0.4928641,0.1427381,0.1366411,0.8407132,0.0308815,0.6899195,0.0031984,0.0297232,0.1088068,0.4248925,0.9909011,0.3417535,0.1288476,0.4981273,35600.0
8894.0,0.4531145,0.0093321,0.2257702,0.1527549,0.8525973,0.0,0.6716698,0.0032163,0.0190298,0.0670168,0.0080407,0.9981238,0.2975744,0.076198,0.6666667,28700.0
10005.0,0.4704648,0.3846077,0.2007996,0.1570404,0.7878061,0.0510745,0.6366897,0.0048681,0.039713,0.1315087,0.3289777,0.9877018,0.376057,0.1183363,0.4814815,26100.0
86874.0,0.4890761,0.0223197,0.1038746,0.0657189,0.8067891,0.0065497,0.6536805,0.0031603,0.0865589,0.0446724,0.0203043,0.9807864,0.3297798,0.048929,0.1647059,146300.0
1247.0,0.4859663,0.0,0.1459503,0.1170047,0.9230152,0.0,0.7991071,0.0,0.0133929,0.1146245,0.0,1.0,0.3300395,0.2588235,0.5,14999.0
13532.0,0.4530742,0.0618534,0.1952409,0.1705175,0.8067544,0.0503991,0.6807024,0.0016126,0.0234725,0.0787389,0.0562623,0.9974915,0.3213932,0.0503421,0.4931507,33700.0
2506.0,0.499601,0.0,0.0590583,0.046252,0.9197925,0.0,0.80625,0.00625,0.035,0.0361446,0.0,0.995,0.2409639,0.0740741,0.2307692,66100.0
45226.0,0.4622783,0.5963163,0.1231371,0.1246351,0.8824128,0.0146818,0.7309751,0.0034591,0.0259105,0.0709435,0.5382457,0.9949745,0.3758186,0.1879111,0.4195804,29100.0
4385.0,0.4944128,0.0018244,0.0508552,0.0306721,0.9822121,0.0,0.9302789,0.000996,0.0039841,0.0608045,0.000996,0.0448207,0.525725,0.3448276,0.6666667,21800.0
26763.0,0.4882861,0.1071629,0.0904981,0.0746988,0.8275978,0.0191309,0.6838485,0.005654,0.0602149,0.0868256,0.0931964,0.9885036,0.3701058,0.0767677,0.2727273,46000.0
1533.0,0.4716243,0.0,0.1082844,0.0888889,0.8956295,0.0,0.7555556,0.0051282,0.0239316,0.0549273,0.0,0.9931624,0.3053312,0.0810811,0.5555556,33200.0
207.0,0.4879227,0.0,0.2705314,0.1698113,0.8357488,0.0,0.6444444,0.0,0.0222222,0.0526316,0.0,1.0,0.2421053,0.0666667,0.0,14999.0
580.0,0.4517241,0.0,0.3637931,0.2421384,0.7655172,0.0965517,0.6580087,0.0,0.004329,0.0609756,0.0,1.0,0.199187,0.0540541,1.0,14999.0
7490.0,0.4905207,0.0927904,0.0687583,0.0668239,0.8809079,0.0,0.7441945,0.0029028,0.0602322,0.0714286,0.1092163,0.913643,0.5468329,0.0766169,0.0,135900.0
20027.0,0.4945324,0.3389924,0.1090528,0.0906846,0.6346932,0.1669247,0.5834415,0.0020193,0.1189961,0.0959708,0.3379489,0.99149,0.4230017,0.0640805,0.5849057,40700.0
19.0,0.4736842,0.0,0.4736842,0.2,0.7368421,0.0,0.5454545,0.0,0.0,0.2142857,0.0,1.0,0.2142857,0.0,0.0,14999.0
54063.0,0.4770545,0.0098589,0.1384311,0.1101443,0.8356917,0.0125594,0.6761726,0.0020644,0.0586202,0.0505083,0.0099381,0.9913102,0.3487259,0.0467091,0.4722222,133100.0
22408.0,0.4810336,0.0025884,0.188281,0.1233124,0.9090057,0.0111121,0.8012063,0.0004924,0.0185869,0.0143169,0.0024618,0.9795667,0.1345547,0.0683761,0.2093023,126200.0
1898.0,0.4868282,0.0036881,0.0600632,0.0616016,0.9220232,0.0,0.805513,0.0061256,0.0214395,0.1017882,0.0061256,0.992343,0.2819807,0.0984456,0.1785714,45900.0
1069.0,0.4957905,0.0,0.3994387,0.0593692,0.9130028,0.0,0.8406375,0.001992,0.0219124,0.1208406,0.0,0.9920319,0.1803853,0.0,0.6666667,95300.0
5592.0,0.489628,0.0001788,0.0895923,0.0732306,0.9315093,0.0,0.8208641,0.0021075,0.0152792,0.0261673,0.0,0.9989463,0.1816316,0.0534125,0.2352941,60700.0
6013.0,0.4854482,0.0066523,0.0745052,0.0568843,0.8922335,0.0128056,0.7780476,0.0053424,0.0451676,0.09375,0.0063137,0.4711025,0.368838,0.103512,0.3658537,51600.0
193.0,0.4766839,0.0,0.2176166,0.2376238,0.8134715,0.0,0.5909091,0.0,0.0,0.0222222,0.0,0.9886364,0.2666667,0.0,1.0,17600.0
560.0,0.5017857,0.0,0.1928571,0.1612903,0.8339286,0.0,0.6359649,0.0,0.0350877,0.1058824,0.0,0.9912281,0.3215686,0.0625,0.8571429,23800.0
723.0,0.439834,0.0013831,0.1881051,0.145679,0.7980636,0.0677732,0.6854839,0.0040323,0.0685484,0.071161,0.0040323,1.0,0.4194757,0.1509434,1.0,17400.0
1008.0,0.4761905,0.0734127,0.1269841,0.1477273,0.889881,0.0,0.7323232,0.0,0.0126263,0.1020408,0.0757576,0.9949495,0.3469388,0.03125,0.1,17300.0
3492.0,0.5063001,0.0008591,0.0498282,0.0301624,0.9810997,0.0,0.9245774,0.0013004,0.0052016,0.0290404,0.0,0.9973992,0.0744949,0.4102564,0.5714286,77200.0
1159.0,0.4547023,0.0043141,0.1665229,0.1376582,0.8930112,0.0,0.7505568,0.0022272,0.0222717,0.0761317,0.0044543,0.9955457,0.3888889,0.1268657,0.0,24100.0
2659.0,0.4670929,0.0003761,0.3140278,0.1474947,0.8758932,0.0,0.7600671,0.0008389,0.0327181,0.0539683,0.0008389,0.9899329,0.0404762,0.0972222,0.1764706,96900.0
897.0,0.4336678,0.0033445,0.238573,0.230315,0.7915273,0.0880713,0.673913,0.0,0.0093168,0.0359281,0.0,1.0,0.251497,0.0574713,0.0,54400.0
23.0,0.5652174,0.0,0.173913,0.0,0.9130435,0.0,0.8,0.0,0.0,0.2857143,0.0,1.0,0.2142857,0.0,0.0,14999.0
2317.0,0.4868364,0.0077687,0.151489,0.1328848,0.846353,0.0,0.6778947,0.0031579,0.0452632,0.3030081,0.0042105,0.9936842,0.294204,0.0790274,0.4035088,43600.0
220.0,0.5272727,0.0045455,0.1318182,0.0769231,0.9090909,0.0,0.7790698,0.0,0.0116279,0.0652174,0.0116279,0.9302326,0.3695652,0.2380952,0.0,27100.0
942.0,0.4755839,0.0,0.2048832,0.1700405,0.7887473,0.0615711,0.6590909,0.0085227,0.0397727,0.0512129,0.0,0.9943182,0.4204852,0.0594059,0.5,42000.0
2665.0,0.5031895,0.0045028,0.0521576,0.0438066,0.8532833,0.0,0.7091837,0.0081633,0.0887755,0.0354331,0.0010204,0.994898,0.3444882,0.054902,0.25,64700.0
877.0,0.4709236,0.0011403,0.1630559,0.1163793,0.8973774,0.0,0.7671642,0.0029851,0.0268657,0.1018767,0.0,1.0,0.2573727,0.1355932,0.8571429,21400.0
2050.0,0.4863415,0.0029268,0.1346341,0.0873694,0.8609756,0.0,0.7178841,0.011335,0.0579345,0.0636792,0.0,0.965995,0.3691038,0.115894,0.5,47900.0
1729.0,0.4898785,0.0,0.1029497,0.1020408,0.9080393,0.0,0.7700965,0.0032154,0.0144695,0.1432507,0.0,0.8617363,0.3471074,0.1780822,0.6111111,21300.0
387.0,0.4883721,0.0,0.3359173,0.1969697,0.8087855,0.0,0.6149733,0.0,0.0106952,0.1220657,0.0,1.0,0.3661972,0.0625,0.875,14999.0
722.0,0.4930748,0.0,0.099723,0.0928962,0.8878116,0.0,0.7472527,0.007326,0.029304,0.025,0.0,0.996337,0.2,0.1363636,0.0,26700.0
549.0,0.4808743,0.0018215,0.2131148,0.1684211,0.8779599,0.0,0.6898148,0.0,0.0,0.0729614,0.0,1.0,0.2145923,0.1333333,0.6,14999.0
1143.0,0.4925634,0.0,0.1137358,0.0862069,0.8827647,0.0,0.7439024,0.0170732,0.0439024,0.0398126,0.0,0.9829268,0.3981265,0.152439,1.0,34800.0
109.0,0.4311927,0.0,0.1926606,0.0967742,0.7798165,0.0,0.5833333,0.0,0.0625,0.1111111,0.0,1.0,0.2777778,0.0,0.0,16500.0
572.0,0.4562937,0.0,0.2115385,0.1543408,0.8583916,0.0,0.6738197,0.0085837,0.0085837,0.0968992,0.0,0.9914163,0.1627907,0.0833333,1.0,21500.0
12694.0,0.4729794,0.0015755,0.1232078,0.0926756,0.9431227,0.0031511,0.8223026,0.0002781,0.0102892,0.1103414,0.0016685,0.1543382,0.526472,0.314845,0.275,19300.0
16310.0,0.4667689,0.0353771,0.1904353,0.1466023,0.804721,0.0377682,0.6595208,0.0048865,0.0485498,0.0405324,0.0269546,0.9932219,0.2684513,0.0714286,0.2307692,50000.0
19859.0,0.4845158,0.0234151,0.160431,0.1467227,0.6812025,0.1299159,0.5999734,0.0045201,0.0672693,0.0991617,0.0159532,0.9957458,0.4243114,0.0517128,0.4583333,30300.0
13916.0,0.4505605,0.5730095,0.1636246,0.1449124,0.8583645,0.0309715,0.7117416,0.0047629,0.020087,0.1060718,0.4926486,0.9954442,0.3278415,0.1842432,0.6153846,16900.0
9095.0,0.5542606,0.1084112,0.0012095,0.0009867,0.871138,0.1139087,0.954251,0.0,0.0089069,0.0407767,0.1121457,0.9493927,0.1099029,0.1470714,0.0,35000.0
7607.0,0.494413,0.0002629,0.1075325,0.0852834,0.9012751,0.0061785,0.7684022,0.0014363,0.0165171,0.1563163,0.0003591,0.8678636,0.3326265,0.1231979,0.7264957,29900.0
4551.0,0.4776972,0.0013184,0.133597,0.1081195,0.8842013,0.0,0.7241587,0.0048077,0.030649,0.0604178,0.0012019,0.9915865,0.2608696,0.1029748,0.6428571,42500.0
231636.0,0.4718006,0.3152532,0.1214621,0.1017327,0.7296664,0.0427395,0.5547983,0.0040275,0.0923756,0.074609,0.2662728,0.9348233,0.4119956,0.0795322,0.4666667,53600.0
77.0,0.4675325,0.6233766,0.2337662,0.2439024,0.8961039,0.0,0.68,0.0,0.0,0.137931,0.44,1.0,0.2758621,0.75,0.0,51300.0
2997.0,0.4534535,0.360694,0.1358025,0.1202686,0.8868869,0.0,0.7317283,0.0017197,0.0206363,0.0733068,0.3069647,0.9974205,0.2581673,0.1201117,0.5333333,33400.0
8551.0,0.4878962,0.0113437,0.0561338,0.0570907,0.9354461,0.0,0.838338,0.0041899,0.023743,0.0475557,0.0104749,0.9106145,0.2144995,0.1142191,0.34375,54800.0
4271.0,0.5574807,0.1320534,0.0007024,0.0026455,0.8644346,0.131351,0.9839167,0.0,0.0009461,0.0637733,0.1343425,0.962157,0.2409212,0.1745731,0.0,41300.0
553.0,0.4647378,0.0090416,0.2531646,0.2297297,0.7974684,0.0,0.5941423,0.0041841,0.0502092,0.108209,0.0,1.0,0.4291045,0.0684932,0.5,21000.0
81805.0,0.4583583,0.0157692,0.2191675,0.17062,0.7771774,0.0530774,0.6262524,0.001532,0.0341943,0.0769296,0.0118577,0.9949444,0.3013548,0.0679143,0.5267176,40500.0
342.0,0.494152,0.002924,0.1432749,0.0924855,0.9093567,0.0,0.766129,0.0,0.016129,0.1564626,0.0,1.0,0.4421769,0.1764706,0.8571429,21000.0
1411.0,0.5485471,0.0028349,0.032601,0.0533752,0.919915,0.022679,0.8631579,0.0070175,0.045614,0.0138408,0.0035088,0.0877193,0.716263,0.5578231,0.6666667,36300.0
4908.0,0.4580277,0.0075387,0.3031785,0.2022556,0.8351671,0.0209861,0.6826259,0.0029615,0.0222113,0.0637708,0.0069102,0.9871668,0.3738447,0.018732,0.7096774,91900.0
58.0,0.5344828,0.0,0.3793103,0.3333333,0.7068966,0.0,0.5,0.0,0.03125,0.2727273,0.0,1.0,0.3409091,0.0,1.0,14999.0
84724.0,0.4798522,0.0333908,0.1076672,0.1014092,0.8289505,0.0130896,0.668801,0.0041981,0.0605255,0.0406791,0.0322863,0.9836001,0.3558846,0.0462239,0.225,50900.0
339.0,0.460177,0.0,0.2094395,0.1256831,0.879056,0.0,0.7291667,0.0069444,0.0069444,0.0769231,0.0,0.9861111,0.2115385,0.0,1.0,30800.0
2605.0,0.5082534,0.0003839,0.0261036,0.0171741,0.8571977,0.0095969,0.7465753,0.0068493,0.1038813,0.0488599,0.0,0.9394977,0.3213898,0.1573604,0.1333333,103000.0
106.0,0.5,0.1226415,0.1886792,0.1509434,0.9056604,0.0,0.7727273,0.0,0.0,0.1538462,0.0681818,1.0,0.3269231,0.1111111,0.0,21300.0
11490.0,0.4736292,0.0020017,0.1663185,0.1269841,0.8319408,0.0167102,0.6769693,0.005366,0.0377763,0.0608748,0.0015025,0.9942048,0.4446684,0.0672269,0.325,34200.0
701.0,0.4764622,0.0014265,0.149786,0.1144414,0.9029957,0.0,0.7723881,0.0037313,0.0149254,0.0462633,0.0,1.0,0.1423488,0.0612245,0.3333333,34400.0
1081.0,0.4986124,0.0027752,0.2442183,0.0922509,0.853839,0.0064755,0.7403433,0.0085837,0.0493562,0.1663685,0.0021459,0.9957082,0.352415,0.0609756,0.125,61800.0
217.0,0.4746544,0.0,0.2718894,0.2280702,0.8248848,0.0,0.6603774,0.0,0.0188679,0.0619469,0.0,1.0,0.1504425,0.0,0.3333333,45900.0
6604.0,0.4615385,0.0086311,0.1897335,0.1521372,0.7705936,0.0732889,0.6396887,0.0031128,0.0330739,0.0568807,0.0007782,0.9957198,0.32,0.0472009,0.5909091,30500.0
8377.0,0.4709323,0.0008356,0.313358,0.125,0.8341889,0.0187418,0.7066667,0.0027211,0.0345578,0.2330968,0.0010884,0.9793197,0.4344741,0.0899654,0.6090226,62000.0
661.0,0.4992436,0.01059,0.1164902,0.0966767,0.8472012,0.0166415,0.7235772,0.004065,0.0569106,0.075188,0.0081301,0.9918699,0.3157895,0.06,0.5,41700.0
1912.0,0.4754184,0.0167364,0.1124477,0.0727817,0.9037657,0.0,0.7816901,0.0014085,0.0366197,0.0260631,0.0169014,0.9957746,0.1550069,0.0243902,0.8333333,71900.0
3330.0,0.4576577,0.0054054,0.236036,0.1976744,0.8168168,0.0462462,0.6899563,0.0014556,0.0196507,0.0948617,0.0058224,0.9912664,0.3603426,0.0521739,0.6111111,30400.0
1938.0,0.4705882,0.1986584,0.1676987,0.1608187,0.8508772,0.0170279,0.7007874,0.0065617,0.0223097,0.1340909,0.183727,0.9790026,0.3931818,0.1317568,0.7058824,18900.0
3119.0,0.4857326,0.2487977,0.0907342,0.1009975,0.8784867,0.0185957,0.755,0.006,0.057,0.0627929,0.23,0.964,0.3814433,0.1633987,0.8181818,36500.0
576.0,0.4600694,0.0,0.3611111,0.2057878,0.8246528,0.0,0.6407407,0.0,0.0148148,0.1233766,0.0,0.9962963,0.2954545,0.0454545,1.0,14999.0
18893.0,0.4867411,0.0525062,0.0735722,0.0557905,0.903668,0.0030699,0.7899687,0.0027073,0.0330579,0.0484068,0.0453121,0.9914506,0.2248136,0.0604454,0.3867925,55900.0
2552.0,0.4976489,0.005094,0.0576019,0.0405616,0.8628527,0.0160658,0.7574751,0.0044297,0.0841639,0.0464625,0.0055371,0.9557032,0.2111932,0.1077844,0.3636364,274800.0
452.0,0.5022124,0.0154867,0.3185841,0.1688889,0.8584071,0.0,0.6791444,0.0,0.0213904,0.1342593,0.0053476,1.0,0.2638889,0.1395349,1.0,14999.0
56.0,0.5357143,0.0,0.125,0.0769231,0.7857143,0.0,0.5555556,0.0,0.0,0.25,0.0,0.962963,0.3055556,0.0,0.3333333,14999.0
1527.0,0.4878847,0.0013098,0.129666,0.1035806,0.9122462,0.0,0.7892791,0.0036969,0.0240296,0.0640138,0.0018484,0.9926063,0.1487889,0.1221374,0.25,66200.0
1689.0,0.4807578,0.0059207,0.1053878,0.0900798,0.8679692,0.0,0.71266,0.0,0.027027,0.0487145,0.0071124,0.9985775,0.376184,0.033557,0.4285714,52500.0
21274.0,0.4945943,0.0405659,0.0640218,0.0546875,0.9440162,0.0026323,0.8656596,0.003696,0.0324602,0.036389,0.0363169,0.9352402,0.1083927,0.1878453,0.2777778,119100.0
1806.0,0.5160576,0.0011074,0.1002215,0.0652174,0.9108527,0.0227021,0.797048,0.00369,0.0147601,0.1946508,0.0,0.9132841,0.3150074,0.1833333,0.8571429,36900.0
3828.0,0.4822362,0.0005225,0.0903866,0.0787084,0.9017764,0.0,0.7829181,0.0071174,0.0327402,0.0999359,0.0,0.9743772,0.3747598,0.1016166,0.826087,53600.0
33072.0,0.4747218,0.3509615,0.1256047,0.0997007,0.8844642,0.0181725,0.7537505,0.0042993,0.0348518,0.0592083,0.3097329,0.8923344,0.2530981,0.1720273,0.5102041,48700.0
4283.0,0.4573897,0.0079384,0.1786131,0.1407057,0.7996731,0.0014009,0.6093096,0.001569,0.0491632,0.0454319,0.0052301,0.9916318,0.2905642,0.0268741,0.4444444,45200.0
2546.0,0.4685782,0.0133543,0.0970149,0.0813008,0.8126473,0.0789474,0.7180043,0.0010846,0.016269,0.0243386,0.0032538,0.9978308,0.1206349,0.0666667,0.0,85800.0
11843.0,0.4639027,0.0004222,0.1861859,0.1478973,0.8157561,0.0214473,0.6441134,0.0039313,0.0335196,0.082574,0.0004138,0.9975171,0.2965072,0.051061,0.5357143,27500.0
23.0,0.5217391,0.0,0.0869565,0.0909091,0.7826087,0.0,0.625,0.125,0.125,0.2,0.0,1.0,0.6,0.1666667,0.0,22500.0
784.0,0.5038265,0.0,0.1058673,0.0848329,0.9119898,0.0089286,0.7929688,0.0039062,0.03125,0.1141869,0.0,1.0,0.1937716,0.1666667,1.0,39100.0
64358.0,0.4647285,0.0111874,0.1499736,0.1153299,0.6839709,0.0322104,0.5208075,0.0037542,0.1264034,0.0977215,0.0099876,0.9928812,0.4450197,0.0411873,0.441989,88900.0
464.0,0.4741379,0.0,0.0711207,0.102459,0.9310345,0.0,0.8466258,0.006135,0.0184049,0.1329787,0.0,0.9447853,0.4148936,0.0857143,0.0,29300.0
192.0,0.4895833,0.0,0.1302083,0.1428571,0.8541667,0.0,0.6619718,0.0,0.0422535,0.0405405,0.0,1.0,0.1621622,0.1428571,0.0,15800.0
2489.0,0.480916,0.0068301,0.1743672,0.1509288,0.790679,0.0261149,0.6112186,0.0087041,0.040619,0.0961538,0.0087041,0.9883946,0.3872378,0.0906921,0.6666667,59100.0
187.0,0.4812834,0.0,0.1229947,0.0412371,0.9037433,0.0,0.7868852,0.0,0.0491803,0.0615385,0.0,1.0,0.1384615,0.0769231,0.0,41300.0
283.0,0.4805654,0.0,0.1236749,0.1156463,0.8727915,0.0,0.7238095,0.0190476,0.0380952,0.0707965,0.0,1.0,0.2654867,0.2352941,0.0,14999.0
24152.0,0.4756542,0.0198741,0.1284366,0.0910455,0.9038175,0.0088191,0.7906392,0.0015561,0.0312425,0.0360028,0.0186737,0.9789322,0.1463189,0.0636872,0.2674419,233600.0
5990.0,0.4724541,0.0008347,0.2108514,0.1594937,0.8328881,0.0191987,0.6666667,0.0024331,0.0210868,0.0478764,0.000811,0.9971614,0.2459459,0.0520833,0.3888889,40800.0
1185.0,0.4827004,0.0,0.1662447,0.1092985,0.8751055,0.0,0.7116183,0.0020747,0.0165975,0.074856,0.0,0.9896266,0.2245681,0.0810811,0.375,25500.0
786.0,0.4631043,0.0012723,0.2811705,0.1563981,0.8409669,0.0,0.6715543,0.0087977,0.0234604,0.0906667,0.0029326,0.9970674,0.4426667,0.05,0.3,28900.0
8179.0,0.4978604,0.0009781,0.0405918,0.0372535,0.9760362,0.0039125,0.9205405,0.0021622,0.007027,0.0556406,0.0010811,0.0383784,0.5283308,0.4070796,0.8,25200.0
237.0,0.4978903,0.0,0.1603376,0.0756303,0.8902954,0.0,0.7340426,0.0,0.0106383,0.0408163,0.0,1.0,0.3061224,0.0333333,0.0,33400.0
5885.0,0.4611725,0.3841971,0.1716228,0.1561022,0.8462192,0.0282073,0.6948627,0.0017715,0.0172719,0.0902498,0.3662533,0.996457,0.2107172,0.1303657,0.75,32900.0
2186.0,0.4935956,0.0018298,0.1770357,0.0831075,0.9053065,0.0,0.7843666,0.0107817,0.0431267,0.049936,0.0013477,0.9177898,0.3418694,0.1439394,0.75,84700.0
95.0,0.5684211,0.0,0.0947368,0.0487805,0.8526316,0.0,0.675,0.0,0.025,0.1836735,0.0,1.0,0.1020408,0.0,0.0,21300.0
730.0,0.4780822,0.0,0.2260274,0.175853,0.8534247,0.0,0.6510067,0.0,0.0100671,0.1051051,0.0,0.9697987,0.2822823,0.1320755,0.75,14999.0
1915.0,0.4725849,0.0172324,0.2355091,0.1950495,0.8250653,0.0657963,0.7439545,0.0056899,0.0213371,0.078637,0.0156472,1.0,0.3591088,0.1024096,0.8461538,23700.0
1170.0,0.4786325,0.4290598,0.1512821,0.1278689,0.8512821,0.0418803,0.7283372,0.0023419,0.0117096,0.0737527,0.3770492,0.9976581,0.3123644,0.1176471,0.0,26400.0
12107.0,0.7563393,0.3440985,0.0005782,0.0020339,0.4306599,0.5668621,0.9785503,0.0007396,0.0007396,0.0145773,0.3446746,0.8912722,0.2973761,0.2732036,0.0,50800.0
2972.0,0.4825034,0.0026918,0.1514132,0.053316,0.9431359,0.0,0.8720602,0.0028222,0.0235183,0.0166512,0.0009407,0.9943556,0.0240518,0.0909091,0.3333333,271400.0
553.0,0.5009042,0.0,0.2206148,0.1521739,0.8679928,0.0,0.6909091,0.0045455,0.0227273,0.1698113,0.0,1.0,0.3433962,0.0943396,0.75,20700.0
240.0,0.4833333,0.0,0.2666667,0.1854839,0.8333333,0.0,0.627451,0.0,0.0196078,0.4364641,0.0,1.0,0.4364641,0.1515152,0.9,19400.0
1250.0,0.4952,0.0,0.1016,0.0935024,0.896,0.0,0.7433036,0.0022321,0.03125,0.0386266,0.0,0.9821429,0.2446352,0.0846154,1.0,39800.0
185.0,0.4918919,0.0,0.2,0.1276596,0.8486486,0.0,0.6666667,0.0,0.0266667,0.0740741,0.0,1.0,0.308642,0.1818182,0.0,14999.0
44962.0,0.4653263,0.0889863,0.135848,0.1171381,0.8220942,0.0154797,0.6538791,0.0043399,0.0361123,0.0823992,0.0802079,0.9878375,0.3393314,0.069025,0.4587814,31200.0
7902.0,0.4832954,0.0277145,0.1693242,0.1337252,0.7986586,0.0248038,0.6383956,0.0012247,0.0538885,0.1443542,0.0202082,0.9497857,0.4786482,0.0482406,0.6235294,155700.0
4836.0,0.4516129,0.3182382,0.2057486,0.1825038,0.7923904,0.0622415,0.6632549,0.0030706,0.0184237,0.0911628,0.2773797,0.9964176,0.3697674,0.0670659,0.5294118,26600.0
1279.0,0.4847537,0.0,0.4026583,0.1911988,0.8318999,0.0015637,0.7025316,0.0,0.039557,0.432675,0.0,0.9968354,0.5197487,0.057971,0.7555556,49300.0
423.0,0.4704492,0.0,0.3096927,0.25,0.7919622,0.0,0.5792079,0.0049505,0.009901,0.1022222,0.0,1.0,0.2044444,0.0444444,0.75,14999.0
2443.0,0.482194,0.0028653,0.1105199,0.0766798,0.8235776,0.0094147,0.6846071,0.007535,0.0968784,0.082922,0.0032293,0.926803,0.3928924,0.083004,0.4117647,124400.0
156.0,0.5064103,0.0,0.2051282,0.1688312,0.8653846,0.0,0.7058824,0.0,0.0147059,0.0555556,0.0,1.0,0.3611111,0.0,0.0,14999.0
13842.0,0.4696576,0.0041179,0.1454992,0.0889525,0.8322497,0.0001445,0.6768158,0.0028916,0.0622555,0.0514682,0.0025515,0.9484606,0.112617,0.0531401,0.2678571,83600.0
272.0,0.4595588,0.0073529,0.1066176,0.0612245,0.8897059,0.0,0.75,0.0,0.0384615,0.0714286,0.0,1.0,0.2857143,0.0555556,0.0,51700.0
800.0,0.4875,0.00375,0.15375,0.1073171,0.87625,0.00125,0.6959459,0.0,0.027027,0.1542857,0.0067568,0.0608108,0.4314286,0.127451,0.6666667,21000.0
966.0,0.489648,0.057971,0.1076605,0.1054767,0.9057971,0.0,0.764526,0.0061162,0.030581,0.1394737,0.0489297,0.6880734,0.3789474,0.2134831,0.0,22400.0
10513.0,0.4548654,0.2113574,0.1754019,0.1561682,0.8320175,0.0226386,0.6789779,0.0039489,0.0250871,0.0659579,0.1911731,0.9955865,0.3636364,0.0647598,0.462963,35000.0
11428.0,0.5612531,0.1386944,0.1448197,0.1457918,0.6649457,0.2093105,0.6586985,0.002656,0.0345286,0.042472,0.0084993,0.9843293,0.3247711,0.0713224,0.6428571,36000.0
914.0,0.4617068,0.0,0.154267,0.101626,0.8971554,0.0,0.7611111,0.0027778,0.0194444,0.0296496,0.0,1.0,0.2102426,0.0724638,0.6666667,40400.0
13280.0,0.474247,0.0258283,0.1542922,0.1291893,0.8334337,0.0325301,0.6961069,0.0040674,0.0294402,0.0763864,0.0242107,0.9903157,0.3402504,0.088748,0.5683453,39700.0
14898.0,0.4969123,0.032152,0.1235736,0.08499,0.9022688,0.0183917,0.8078925,0.0034692,0.0500867,0.0205989,0.0305724,0.6736774,0.2444256,0.2715084,0.24,167300.0
1584.0,0.4911616,0.0,0.1294192,0.0880893,0.9103535,0.0,0.7835052,0.0034364,0.0206186,0.0168919,0.0,0.9965636,0.1554054,0.127907,0.0,38800.0
